StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
00777B,103000,4,3576180,34.72,34.74,34.72,34.72,0.3,2023-12-04
00778B,115000,6,4040400,35.13,35.16,35.13,35.16,0.44,2023-12-04
00779B,108000,9,3290970,30.51,30.51,30.47,30.51,0.35,2023-12-04
00780B,157000,31,5580070,35.5,35.58,35.5,35.54,0.15,2023-12-04
00781B,156000,15,5112480,32.69,32.82,32.69,32.82,0.45,2023-12-04
00782B,383000,51,12020110,31.52,31.52,31.35,31.39,0.2,2023-12-04
00784B,100000,4,3663000,36.63,36.63,36.63,36.63,0.01,2023-12-04
00785B,121000,6,4170450,34.45,34.47,34.45,34.47,0.35,2023-12-04
00786B,1336000,89,43772170,32.71,32.8,32.66,32.75,0.29,2023-12-04
00787B,1072000,55,36719400,34.4,34.4,34.18,34.24,0.29,2023-12-04
00788B,1038000,105,31994140,30.87,30.88,30.79,30.84,0.29,2023-12-04
00789B,242000,23,12476750,51.7,51.7,51.5,51.5,0.65,2023-12-04
00790B,100000,2,5205000,52.05,52.05,52.05,52.05,0.5,2023-12-04
00791B,101000,5,5469150,54.15,54.15,54.15,54.15,-0.1,2023-12-04
00792B,210000,29,6983480,33.2,33.29,33.2,33.27,0.38,2023-12-04
00793B,100000,4,3256000,32.58,32.58,32.54,32.54,0.42,2023-12-04
00794B,106000,7,4147100,39.1,39.13,39.1,39.13,-0.06,2023-12-04
00795B,9473000,1164,278771370,29.44,29.45,29.38,29.44,0.32,2023-12-04
00799B,168000,40,5349870,31.97,31.97,31.8,31.87,0.24,2023-12-04
00831B,2000,2,77200,38.6,38.6,38.6,38.6,0.0,2023-12-04
00834B,110000,6,3680600,33.46,33.46,33.46,33.46,0.37,2023-12-04
00836B,123000,13,3762860,30.53,30.62,30.53,30.55,0.32,2023-12-04
00840B,100000,2,3125000,31.25,31.25,31.25,31.25,0.38,2023-12-04
00841B,100000,2,3105000,31.05,31.05,31.05,31.05,0.41,2023-12-04
00842B,159000,18,5057690,31.86,31.86,31.78,31.8,0.34,2023-12-04
00844B,2000,2,63300,31.65,31.65,31.65,31.65,0.3,2023-12-04
00845B,100000,2,3140000,31.4,31.4,31.4,31.4,0.12,2023-12-04
00846B,120000,4,4021200,33.51,33.51,33.51,33.51,0.17,2023-12-04
00847B,214000,8,5688670,26.63,26.63,26.57,26.58,0.29,2023-12-04
00848B,123000,7,4161260,33.82,33.84,33.81,33.84,0.04,2023-12-04
00849B,108000,7,3885440,35.94,36.01,35.94,35.98,0.0,2023-12-04
00853B,973000,106,28227700,29.06,29.06,29.0,29.02,0.3,2023-12-04
00856B,117000,8,4439690,37.9,37.97,37.9,37.97,0.04,2023-12-04
00857B,4724000,703,119466660,25.29,25.32,25.25,25.3,0.28,2023-12-04
00858,192000,54,5351030,27.89,27.89,27.83,27.89,0.09,2023-12-04
00859B,115000,9,4696410,40.86,40.86,40.82,40.82,-0.13,2023-12-04
00860B,126000,14,4708350,37.33,37.4,37.33,37.37,0.05,2023-12-04
00862B,1198000,83,38546010,32.13,32.22,32.13,32.22,0.35,2023-12-04
00863B,115000,16,3765470,32.71,32.78,32.71,32.74,0.34,2023-12-04
00864B,1612000,137,69450420,43.2,43.2,43.05,43.08,-0.09,2023-12-04
00867B,237000,25,7506070,31.67,31.69,31.64,31.67,0.33,2023-12-04
00870B,180000,20,5195590,28.71,28.92,28.71,28.87,0.18,2023-12-04
00877,991000,127,10042100,10.1,10.18,10.08,10.12,0.09,2023-12-04
00883B,225000,17,7139870,31.72,31.76,31.68,31.7,0.32,2023-12-04
00884B,207000,8,6121270,29.61,29.62,29.56,29.56,0.09,2023-12-04
00886,65000,13,1677740,25.82,25.85,25.77,25.77,0.01,2023-12-04
00887,36000,20,421080,11.66,11.84,11.65,11.68,0.03,2023-12-04
00888,5274000,948,74067620,14.07,14.11,14.01,14.02,0.06,2023-12-04
00890B,311000,98,10222760,32.86,32.89,32.83,32.89,0.35,2023-12-04
00928,790000,103,12796090,16.15,16.23,16.15,16.19,0.1,2023-12-04
00931B,17290000,2560,248613500,14.38,14.4,14.36,14.39,0.17,2023-12-04
00933B,21804000,3464,349442190,16.0,16.04,16.0,16.02,0.14,2023-12-04
1240,25000,17,1196100,47.9,48.0,47.6,47.65,0.05,2023-12-04
1259,23000,19,1746000,75.5,76.0,75.5,76.0,0.3,2023-12-04
1264,5000,5,1460500,293.5,293.5,291.5,291.5,0.0,2023-12-04
1268,121000,90,18164500,150.0,151.0,149.0,150.5,1.5,2023-12-04
1336,98000,63,2117750,21.45,21.85,21.45,21.8,0.35,2023-12-04
1565,163000,148,31568000,192.0,195.0,192.0,195.0,4.0,2023-12-04
1569,116000,55,2664050,22.9,23.05,22.85,22.95,0.1,2023-12-04
1570,77000,36,1551600,20.1,20.2,20.05,20.2,0.2,2023-12-04
1580,96000,76,14976000,155.0,157.0,155.0,156.5,1.5,2023-12-04
1584,3602000,1814,130146550,35.85,36.45,35.8,35.9,0.1,2023-12-04
1586,201000,147,6521100,32.5,32.7,32.2,32.65,0.25,2023-12-04
1591,4446000,1646,208828300,44.95,47.45,44.15,47.45,4.3,2023-12-04
1593,98000,64,5290000,54.2,54.6,53.5,54.2,0.1,2023-12-04
1595,31000,16,1185500,38.1,38.55,38.1,38.55,0.35,2023-12-04
1599,81000,62,2862100,35.55,35.7,34.7,35.5,-0.05,2023-12-04
1742,219000,133,3869600,17.65,17.8,17.55,17.6,0.1,2023-12-04
1777,51000,40,4461200,87.3,87.7,87.2,87.7,0.5,2023-12-04
1781,2190000,557,39748500,18.15,18.15,18.15,18.15,1.65,2023-12-04
1784,132000,105,7844300,59.2,59.8,59.0,59.3,0.2,2023-12-04
1785,5305000,2481,217763800,40.95,41.4,40.25,41.25,1.15,2023-12-04
1788,1000,1,136000,136.0,136.0,136.0,136.0,-2.0,2023-12-04
1796,15000,15,1197000,81.0,81.0,79.5,79.7,-0.5,2023-12-04
1799,102000,51,4174200,41.0,41.5,40.15,40.15,0.15,2023-12-04
1813,28000,25,567100,20.2,20.45,20.1,20.45,0.25,2023-12-04
1815,11704000,3634,198012350,16.85,17.25,16.7,16.7,-0.1,2023-12-04
02001B,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-04
02002L,23000,7,168500,7.32,7.34,7.28,7.28,0.09,2023-12-04
2035,19000,14,627450,33.0,33.4,32.9,32.95,-0.45,2023-12-04
2061,447000,321,7925100,17.55,18.25,17.3,17.8,1.0,2023-12-04
2063,231000,161,13545500,58.0,58.9,58.0,58.8,0.9,2023-12-04
2064,37000,25,599250,16.15,16.3,16.15,16.15,0.0,2023-12-04
2065,127000,76,7738100,60.6,61.2,60.6,60.9,0.3,2023-12-04
2066,336000,257,31690100,94.6,95.3,93.1,93.2,-1.2,2023-12-04
2067,4000,4,52750,13.45,13.45,13.1,13.1,0.0,2023-12-04
2070,2000,2,60050,30.05,30.05,30.0,30.0,0.0,2023-12-04
2073,16000,16,467450,29.0,29.65,29.0,29.45,0.35,2023-12-04
2221,13000,12,466700,35.9,35.9,35.9,35.9,0.0,2023-12-04
2230,1505000,1167,229792500,158.0,159.5,148.0,148.0,-9.5,2023-12-04
2235,8000,8,351050,43.5,44.0,43.5,44.0,0.0,2023-12-04
2596,78000,52,1779600,22.75,23.15,22.65,22.75,0.0,2023-12-04
2640,60000,41,6589000,110.0,110.5,109.0,109.5,-0.5,2023-12-04
2641,33397000,8679,731907350,22.0,22.1,21.4,22.1,2.0,2023-12-04
2643,116000,91,7994500,68.7,69.2,68.6,69.2,1.1,2023-12-04
2718,15000,12,758900,50.3,50.8,50.3,50.8,0.6,2023-12-04
2719,44000,38,2863400,65.2,65.4,65.0,65.0,-0.1,2023-12-04
2724,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-04
2726,15000,15,444950,29.05,30.3,29.05,29.5,-0.55,2023-12-04
2729,191000,169,45268500,234.0,239.5,234.0,236.0,2.5,2023-12-04
2732,600000,458,71964000,117.5,122.0,117.0,120.0,3.0,2023-12-04
2734,191000,152,8670000,45.25,46.0,45.1,45.35,-0.1,2023-12-04
2736,428000,283,12654150,29.45,29.8,29.3,29.5,0.15,2023-12-04
2740,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-04
2743,523000,433,70474000,135.0,136.5,133.0,134.0,0.0,2023-12-04
2745,581000,462,47863000,83.6,84.6,81.1,81.2,-2.4,2023-12-04
2752,5000,3,1390000,278.0,278.0,278.0,278.0,1.0,2023-12-04
2754,108000,87,13234500,122.0,123.5,121.5,122.5,1.0,2023-12-04
2755,33000,33,3934500,118.5,121.5,118.5,118.5,0.0,2023-12-04
2756,32000,31,2875500,90.3,90.4,89.6,90.2,0.5,2023-12-04
2916,38000,29,1793800,47.2,47.35,47.1,47.15,0.05,2023-12-04
2924,2000,2,49700,24.8,24.9,24.8,24.9,0.65,2023-12-04
2926,27000,23,1802700,66.0,67.3,66.0,66.8,0.8,2023-12-04
2937,25000,19,765150,30.9,30.9,30.5,30.85,-0.05,2023-12-04
2947,13000,13,1038700,80.0,80.1,79.6,79.8,-0.2,2023-12-04
3064,20000,9,240200,12.1,12.1,11.8,11.8,0.0,2023-12-04
3066,21000,18,367150,17.5,17.5,17.4,17.5,0.0,2023-12-04
3067,4000,3,146350,36.85,36.85,36.35,36.35,-0.6,2023-12-04
3071,442000,267,15794750,36.0,36.05,35.35,35.45,-0.05,2023-12-04
3073,105000,77,2809350,27.8,28.0,26.3,27.05,-0.3,2023-12-04
3078,7716000,4426,653823300,85.0,85.8,83.9,83.9,-0.6,2023-12-04
3081,1734000,1226,184585500,110.5,110.5,104.5,104.5,-3.5,2023-12-04
3083,3449000,2403,179955900,52.4,53.6,51.1,52.3,0.4,2023-12-04
3085,69000,45,828050,11.5,12.4,11.5,12.35,0.85,2023-12-04
3086,1176000,994,114979600,95.0,103.0,90.9,90.9,-3.1,2023-12-04
3088,534000,387,47035500,88.5,88.8,87.2,87.5,-1.0,2023-12-04
3093,98000,62,3086900,31.4,31.6,31.4,31.55,0.2,2023-12-04
3095,11000,7,340950,31.0,31.0,30.95,31.0,0.1,2023-12-04
3105,10274000,6916,1770217500,172.0,177.5,168.0,169.5,2.0,2023-12-04
3114,98000,69,2706850,27.8,27.8,27.5,27.65,0.2,2023-12-04
3115,1000,1,10550,10.55,10.55,10.55,10.55,-0.05,2023-12-04
3118,179000,122,5531500,31.15,31.3,30.65,30.65,-0.5,2023-12-04
3122,3151000,2087,161382200,52.4,52.7,50.0,50.6,-1.5,2023-12-04
3128,80000,56,2488500,31.0,31.25,31.0,31.05,0.15,2023-12-04
3131,468000,423,258485000,557.0,565.0,543.0,546.0,-9.0,2023-12-04
3141,1720000,1282,176836000,101.0,104.5,100.5,103.0,3.0,2023-12-04
3147,2364000,1556,248272500,104.5,108.5,101.5,101.5,-3.0,2023-12-04
3152,389000,342,100075500,261.0,264.5,252.5,256.0,-4.0,2023-12-04
3162,505000,271,23816400,47.0,47.6,46.7,47.1,0.3,2023-12-04
3163,5064000,3429,475935000,95.1,95.7,92.1,92.1,-1.5,2023-12-04
3169,1406000,1016,192287000,137.5,140.0,134.5,135.0,0.5,2023-12-04
3171,165000,92,3209850,19.5,19.6,19.3,19.45,0.1,2023-12-04
3176,781000,566,40788700,51.7,53.2,51.1,52.2,0.9,2023-12-04
3178,3431000,1683,366492500,108.0,110.5,103.0,110.0,5.0,2023-12-04
3188,314000,89,5097950,16.3,16.3,16.2,16.2,-0.15,2023-12-04
3191,145000,48,1454600,10.25,10.25,10.0,10.15,0.05,2023-12-04
3202,1098000,451,17026300,15.4,15.95,15.35,15.7,0.2,2023-12-04
3205,318000,236,15348400,48.0,48.75,47.6,47.9,0.5,2023-12-04
3206,384000,222,18250650,47.4,47.85,47.3,47.6,0.25,2023-12-04
3207,2492000,1159,196486400,78.0,79.8,77.6,78.8,1.8,2023-12-04
3211,285000,196,23170200,81.0,81.6,81.0,81.4,0.3,2023-12-04
3213,1045000,790,87323500,84.5,84.5,82.7,83.2,-0.1,2023-12-04
3217,2006000,1481,334398000,168.0,168.5,165.0,166.0,-2.5,2023-12-04
3218,318000,279,93624000,293.5,296.5,292.5,292.5,1.5,2023-12-04
3219,10000,10,491650,49.5,49.65,48.65,49.2,0.3,2023-12-04
3221,681000,435,19673350,28.6,29.2,28.5,28.95,0.35,2023-12-04
3224,75000,58,3548850,47.1,47.55,47.1,47.15,-0.4,2023-12-04
3226,11000,8,601200,54.9,54.9,54.4,54.5,0.3,2023-12-04
3227,1667000,1158,268065000,163.0,163.0,159.5,160.0,-1.0,2023-12-04
3228,2090000,1671,583521000,278.0,293.5,268.0,268.0,-10.0,2023-12-04
3230,102000,49,1013920,9.9,10.0,9.82,10.0,0.07,2023-12-04
3232,130000,72,2986800,23.1,23.2,22.9,23.1,0.2,2023-12-04
3234,1256000,754,35806250,28.8,29.05,28.05,28.15,-0.6,2023-12-04
3236,166000,95,4010300,24.3,24.4,24.05,24.1,-0.1,2023-12-04
3252,75000,59,1609750,21.4,21.6,21.25,21.45,-0.1,2023-12-04
3259,339000,181,10243750,28.6,31.4,28.6,31.4,2.85,2023-12-04
3260,14384000,7975,1465508000,101.0,104.0,100.0,101.0,1.4,2023-12-04
3264,26062000,14946,2027699300,75.5,80.0,75.5,77.5,3.1,2023-12-04
3265,3962000,2635,363602600,90.6,92.9,90.5,91.0,1.1,2023-12-04
3268,163000,103,4232900,26.45,26.45,25.8,25.8,-0.65,2023-12-04
3272,44000,37,1483700,33.85,33.85,33.55,33.75,-0.1,2023-12-04
3276,3317000,1772,88576200,26.7,27.2,26.3,26.55,-0.35,2023-12-04
3284,271000,106,4734650,17.2,17.7,17.1,17.4,0.4,2023-12-04
3285,153000,117,4161050,27.45,27.65,27.0,27.0,-0.45,2023-12-04
3287,2185000,857,54077900,23.15,25.35,23.1,25.35,2.3,2023-12-04
3288,11000,11,245800,21.5,22.75,21.5,22.45,0.85,2023-12-04
3289,511000,377,47870700,94.0,94.7,93.1,93.2,-0.1,2023-12-04
3290,1394000,447,38290950,27.1,27.9,27.0,27.45,0.4,2023-12-04
3293,905000,852,605825000,661.0,675.0,657.0,672.0,14.0,2023-12-04
3294,269000,149,5209450,19.4,19.55,19.25,19.3,-0.25,2023-12-04
3297,46000,22,817700,17.75,17.8,17.7,17.75,0.15,2023-12-04
3303,120000,65,3314550,27.75,27.75,27.5,27.65,-0.05,2023-12-04
3306,1007000,709,53929300,54.1,54.6,52.6,52.7,-1.1,2023-12-04
3310,83000,66,8395000,101.5,103.0,99.9,103.0,2.0,2023-12-04
3313,58000,49,644550,11.2,11.2,11.05,11.1,0.05,2023-12-04
3317,1906000,1370,122608100,65.5,65.5,63.6,64.0,-1.2,2023-12-04
3322,1156000,624,26767500,23.2,23.4,23.0,23.05,-0.15,2023-12-04
3323,131000,101,3874900,29.8,29.8,29.4,29.6,-0.05,2023-12-04
3324,3284000,2444,1147082000,356.5,359.5,345.0,346.0,-10.5,2023-12-04
3325,22188000,12875,842879750,36.8,39.4,36.65,37.1,0.85,2023-12-04
3332,58000,8,2506450,43.75,43.8,42.55,43.75,0.25,2023-12-04
3339,309000,152,5931700,19.1,19.4,18.95,19.35,0.45,2023-12-04
3349,3000,3,51000,17.0,17.0,17.0,17.0,-0.35,2023-12-04
3354,27000,25,391850,14.65,14.65,14.4,14.5,-0.05,2023-12-04
3357,143000,91,16249500,114.5,114.5,113.0,113.0,-1.0,2023-12-04
3360,192000,111,2430800,13.0,13.0,12.55,12.6,-0.3,2023-12-04
3362,1755000,1293,331588000,193.5,194.5,186.0,186.0,-7.0,2023-12-04
3363,9777000,5758,742090000,78.4,78.5,73.7,74.0,-3.9,2023-12-04
3372,1296000,571,19677550,15.35,15.5,15.05,15.05,-0.15,2023-12-04
3373,2280000,1394,73415550,33.0,33.6,30.9,31.05,-2.2,2023-12-04
3374,3526000,2421,488165000,140.0,140.5,137.0,137.5,-2.0,2023-12-04
3379,193000,83,2824150,14.85,14.85,14.55,14.7,0.05,2023-12-04
3388,71000,59,4986600,70.3,70.5,70.0,70.4,0.2,2023-12-04
3390,11475000,4088,277149550,23.05,24.5,23.05,24.5,2.2,2023-12-04
3402,903000,636,63189500,70.3,71.1,69.4,69.8,-0.1,2023-12-04
3426,2000,2,80800,40.4,40.4,40.4,40.4,-0.1,2023-12-04
3430,216000,155,10605600,49.25,50.4,48.65,48.95,0.0,2023-12-04
3434,20000,13,540000,27.0,27.05,26.95,27.0,0.0,2023-12-04
3438,459000,346,32952500,73.3,73.3,70.8,71.1,-1.9,2023-12-04
3441,222000,161,8722800,39.6,39.7,38.25,38.8,-0.45,2023-12-04
3444,1675000,1005,201328000,120.5,121.5,118.5,118.5,-0.5,2023-12-04
3455,373000,240,27850900,73.9,75.1,73.9,74.3,0.7,2023-12-04
3465,401000,356,32268200,78.1,82.5,77.8,80.3,5.1,2023-12-04
3466,102000,68,2363900,23.0,23.4,22.9,23.1,0.2,2023-12-04
3479,1031000,746,109761000,106.5,108.0,105.0,106.0,-0.5,2023-12-04
3483,7580000,5456,1217813500,166.0,167.0,158.0,158.5,-7.0,2023-12-04
3484,386000,263,17924700,45.55,46.95,45.55,46.95,1.1,2023-12-04
3489,1144000,297,14751800,12.7,13.1,12.65,13.05,0.4,2023-12-04
3490,61000,54,1437900,23.6,23.75,23.4,23.7,0.05,2023-12-04
3491,1464000,1099,245846500,166.5,170.0,166.0,166.0,1.0,2023-12-04
3492,58000,17,1096250,18.95,18.95,18.75,18.85,-0.1,2023-12-04
3498,51000,31,1590900,31.15,31.3,31.15,31.15,0.0,2023-12-04
3499,43000,28,769150,17.85,18.05,17.85,17.9,0.05,2023-12-04
3508,247000,165,7121750,28.95,29.2,28.65,28.8,-0.15,2023-12-04
3511,513000,308,15149100,29.0,29.95,28.9,29.9,1.05,2023-12-04
3512,176000,103,6130050,34.8,35.05,34.55,34.7,-0.1,2023-12-04
3516,24000,17,431850,17.75,18.2,17.7,17.8,0.1,2023-12-04
3520,163000,68,2765550,17.15,17.15,16.9,16.9,-0.15,2023-12-04
3521,216000,117,3942450,18.4,18.65,18.1,18.1,0.0,2023-12-04
3522,1769000,833,36814650,20.4,22.0,20.0,20.75,0.3,2023-12-04
3523,23000,17,419700,18.2,18.45,18.1,18.45,-0.05,2023-12-04
3526,241000,199,44601500,185.0,186.5,184.0,184.5,0.0,2023-12-04
3527,243000,183,26133500,108.0,109.0,106.5,107.5,1.5,2023-12-04
3529,408000,399,998965000,2470.0,2470.0,2420.0,2440.0,15.0,2023-12-04
3531,282000,197,9809150,35.6,35.6,34.35,34.7,-0.7,2023-12-04
3537,98000,74,3875050,39.55,39.6,39.5,39.5,-0.05,2023-12-04
3540,2516000,1764,113606400,45.1,46.3,44.05,44.7,0.0,2023-12-04
3541,134000,98,5486600,40.55,41.15,40.55,41.0,0.45,2023-12-04
3546,339000,260,27808800,82.3,83.3,81.3,81.4,-1.4,2023-12-04
3548,3251000,2355,754838500,243.0,243.0,224.0,231.0,-12.0,2023-12-04
3551,385000,261,30076700,79.9,79.9,77.1,78.8,-0.1,2023-12-04
3552,650000,510,97350500,151.5,151.5,149.0,149.0,-2.5,2023-12-04
3555,57000,50,2072550,37.5,37.5,34.9,35.9,-2.3,2023-12-04
3556,63000,40,3795900,60.2,60.5,60.2,60.2,0.0,2023-12-04
3558,405000,336,100555500,251.0,251.0,246.5,249.0,-1.0,2023-12-04
3564,697000,562,35834400,51.9,53.0,50.2,51.2,-2.3,2023-12-04
3567,977000,630,43690500,44.6,45.75,43.85,44.0,-0.35,2023-12-04
3570,264000,225,41896000,160.5,162.5,156.0,156.0,-6.0,2023-12-04
3577,21000,19,1751200,84.4,84.4,83.0,83.1,-0.9,2023-12-04
3580,204000,141,10830000,53.4,53.7,52.5,53.5,0.5,2023-12-04
3581,92000,67,2450500,26.25,26.8,26.25,26.5,0.25,2023-12-04
3587,1448000,1246,352188500,242.0,247.0,240.0,240.5,0.0,2023-12-04
3594,457000,333,23779900,52.0,52.4,51.7,51.8,0.4,2023-12-04
3597,14000,13,290200,20.8,20.8,20.65,20.8,-0.1,2023-12-04
3609,147000,34,5281100,35.55,36.2,35.55,35.6,-0.6,2023-12-04
3611,35000,34,8262500,236.0,236.5,235.5,235.5,0.0,2023-12-04
3615,579000,368,14253850,24.9,25.1,24.5,24.55,-0.35,2023-12-04
3623,373000,286,19275000,53.0,53.0,50.9,51.3,-0.7,2023-12-04
3624,1205000,706,67817000,56.8,57.0,55.8,57.0,0.4,2023-12-04
3625,1083000,530,18216950,16.6,17.05,16.6,16.9,0.55,2023-12-04
3628,64000,47,2810700,44.25,44.25,43.75,44.15,0.2,2023-12-04
3629,18000,16,666850,39.15,40.3,36.0,37.0,-1.05,2023-12-04
3630,359000,167,12322750,34.5,34.6,34.1,34.45,0.2,2023-12-04
3631,20000,16,554350,27.75,28.0,27.65,27.85,0.15,2023-12-04
3632,11000,9,151150,13.6,13.8,13.6,13.75,-0.05,2023-12-04
3646,62000,42,1756150,28.5,28.5,28.25,28.5,0.05,2023-12-04
3663,215000,131,7762650,36.6,36.6,35.95,36.1,-0.5,2023-12-04
3664,26000,20,650250,25.0,25.15,24.8,25.0,0.0,2023-12-04
3666,293000,171,8374550,28.85,29.0,28.3,28.5,-0.05,2023-12-04
3672,35000,24,901400,26.1,26.1,25.6,25.75,-0.1,2023-12-04
3675,730000,589,181539000,252.0,254.0,244.5,250.0,1.0,2023-12-04
3680,3719000,3028,1416696500,390.0,394.0,375.0,377.0,-12.0,2023-12-04
3684,19000,18,885000,46.65,46.65,46.45,46.5,0.05,2023-12-04
3685,61000,45,1348200,22.1,22.25,22.0,22.2,0.1,2023-12-04
3687,7602000,5575,849165000,113.0,116.5,107.0,107.5,-3.5,2023-12-04
3689,2281000,1544,142872000,63.6,63.8,61.6,61.8,-0.9,2023-12-04
3691,138000,120,11898300,86.8,87.0,85.8,85.8,-1.0,2023-12-04
3693,3284000,2881,1643882500,513.0,518.0,490.5,497.0,-16.0,2023-12-04
3707,1418000,925,105506400,75.5,75.7,73.5,73.8,-1.3,2023-12-04
3709,545000,344,14738250,27.5,27.85,26.6,26.65,-0.6,2023-12-04
3710,3341000,1298,35101650,10.1,10.8,10.1,10.65,0.6,2023-12-04
3713,248000,137,6805150,28.5,28.9,26.3,27.35,-0.85,2023-12-04
4102,880000,523,34829000,39.8,39.8,39.3,39.65,0.05,2023-12-04
4105,841000,474,70102600,83.1,83.9,82.8,83.6,0.5,2023-12-04
4107,150000,85,16493500,110.0,110.5,109.5,110.5,1.0,2023-12-04
4109,1205000,484,19007550,15.7,16.0,15.5,15.65,0.15,2023-12-04
4111,247000,127,6712250,27.15,27.3,26.9,27.15,0.0,2023-12-04
4113,1124000,355,33695800,29.95,30.2,29.85,29.9,0.0,2023-12-04
4114,9599000,5259,402727500,42.0,42.3,41.45,41.95,0.65,2023-12-04
4116,247000,160,15969700,65.2,65.2,64.0,64.5,-0.3,2023-12-04
4120,42000,30,1672200,40.0,40.0,39.75,39.75,-0.2,2023-12-04
4121,1823000,1139,49782300,27.5,27.75,27.05,27.05,-0.2,2023-12-04
4123,1452000,874,67627400,46.5,46.75,46.25,46.6,0.55,2023-12-04
4126,175000,123,15148000,86.4,87.0,86.3,86.5,0.2,2023-12-04
4127,130000,57,1912750,14.8,14.8,14.65,14.75,0.1,2023-12-04
4128,1857000,1119,97366600,52.6,52.8,52.1,52.2,-0.1,2023-12-04
4129,1434000,770,126402500,88.2,89.1,86.9,88.3,0.1,2023-12-04
4130,617000,342,17386450,28.05,28.3,27.9,28.25,0.35,2023-12-04
4131,35000,24,817200,22.0,25.2,22.0,24.9,1.95,2023-12-04
4138,136000,98,14012000,103.5,104.0,102.0,102.5,-1.0,2023-12-04
4139,25000,22,879650,35.25,35.35,35.05,35.05,-0.05,2023-12-04
4147,1229000,772,106135200,85.3,87.4,84.8,85.9,0.8,2023-12-04
4153,143000,104,5522300,39.0,39.5,38.1,38.2,-0.6,2023-12-04
4154,475000,262,7181900,15.0,15.65,14.45,14.6,-1.0,2023-12-04
4157,11347000,4364,190743500,16.45,17.2,16.25,16.85,0.8,2023-12-04
4160,53000,35,2206450,41.45,41.95,41.4,41.45,0.0,2023-12-04
4161,83000,73,2617350,31.25,31.7,31.25,31.4,0.15,2023-12-04
4162,1860000,1255,194247500,104.0,105.5,103.0,104.0,1.0,2023-12-04
4163,231000,191,28971500,123.0,127.0,123.0,125.5,2.5,2023-12-04
4167,29680000,10264,721401600,23.75,24.85,23.5,24.85,2.25,2023-12-04
4168,243000,186,6958800,28.2,28.85,28.2,28.65,0.55,2023-12-04
4171,3246000,2092,146066750,41.95,45.75,41.95,45.75,4.15,2023-12-04
4173,432000,206,9951450,22.8,23.15,22.8,23.0,0.2,2023-12-04
4174,396000,260,33354000,83.2,84.8,83.2,84.1,0.6,2023-12-04
