date,FuturesID,ContractDate,Open,Max,Min,Close,Change,ChangePer,Volume,SettlementPrice,OpenInterest,TradingSession
2023-12-15,TX,202402,17743.0,17754.0,17668.0,17668.0,19.0,0.11,164.0,17668.0,400,Position
2023-12-15,TX,202402,17644.0,17724.0,17630.0,17724.0,75.0,0.42,144.0,0.0,0,AfterMarket
2023-12-15,TX,202403,17750.0,17755.0,17666.0,17666.0,15.0,0.08,165.0,17666.0,760,Position
2023-12-15,TX,202403,17634.0,17716.0,17634.0,17669.0,18.0,0.1,164.0,0.0,0,AfterMarket
2023-12-15,TX,202406,17734.0,17734.0,17665.0,17665.0,32.0,0.18,28.0,17650.0,302,Position
2023-12-15,TX,202406,17625.0,17666.0,17622.0,17666.0,33.0,0.19,12.0,0.0,0,AfterMarket
2023-12-15,TX,202409,17537.0,17537.0,17450.0,17450.0,19.0,0.11,65.0,17450.0,387,Position
2023-12-15,TX,202409,17431.0,17497.0,17421.0,17473.0,42.0,0.24,54.0,0.0,0,AfterMarket
2023-12-15,TJF,202401,2329.5,2339.25,2325.75,2331.5,14.5,0.63,140.0,2331.5,315,Position
2023-12-15,TJF,202402,2330.5,2336.25,2330.0,2330.75,13.0,0.56,21.0,2330.75,43,Position
2023-12-15,TJF,202403,2323.5,2323.5,2323.5,2323.5,0.5,0.02,1.0,2323.5,4,Position
2023-12-15,TJF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2318.5,1,Position
2023-12-15,TJF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.75,0,Position
2023-12-15,TGF,202312,7689.5,7704.0,7686.0,7700.0,3.5,0.05,54.0,7700.0,89,Position
2023-12-15,TGF,202312,7700.0,7730.0,7691.0,7700.0,3.5,0.05,11.0,0.0,0,AfterMarket
2023-12-15,TGF,202402,7673.0,7699.0,7672.0,7688.0,-0.5,-0.01,154.0,7688.0,317,Position
2023-12-15,TGF,202402,7688.5,7718.0,7660.0,7660.0,-28.5,-0.37,45.0,0.0,0,AfterMarket
2023-12-15,TGF,202404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7792.0,0,Position
2023-12-15,TGF,202404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,TGF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7812.5,0,Position
2023-12-15,TGF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,TGF,202408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7832.5,0,Position
2023-12-15,TGF,202408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,TGF,202410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7852.5,0,Position
2023-12-15,TGF,202410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,TF,202312,1738.0,1740.6,1716.6,1718.2,-13.0,-0.75,1424.0,1717.8,1282,Position
2023-12-15,TF,202401,1737.0,1737.0,1718.2,1718.2,-14.0,-0.81,337.0,1718.2,469,Position
2023-12-15,TF,202402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.4,1,Position
2023-12-15,TF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.8,0,Position
2023-12-15,TF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.8,0,Position
2023-12-15,TF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698.6,0,Position
2023-12-15,TE,202312,881.8,882.7,874.6,875.0,-1.3,-0.15,869.0,875.25,1132,Position
2023-12-15,TE,202312,876.0,880.25,875.1,880.25,3.95,0.45,223.0,0.0,0,AfterMarket
2023-12-15,TE,202401,879.85,879.9,874.35,874.85,-0.65,-0.07,84.0,874.85,322,Position
2023-12-15,TE,202401,875.2,878.4,874.95,877.0,1.5,0.17,26.0,0.0,0,AfterMarket
2023-12-15,TE,202402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.45,0,Position
2023-12-15,TE,202402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,TE,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.35,0,Position
2023-12-15,TE,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,TE,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.35,0,Position
2023-12-15,TE,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,TE,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.2,0,Position
2023-12-15,TE,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,SPF,202312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4720.75,108,Position
2023-12-15,SPF,202312,4725.0,4732.5,4716.5,4716.75,-8.25,-0.17,8.0,0.0,0,AfterMarket
2023-12-15,SPF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4773.5,152,Position
2023-12-15,SPF,202403,4778.0,4788.75,4756.5,4766.0,-11.75,-0.25,26.0,0.0,0,AfterMarket
2023-12-15,SPF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4816.0,0,Position
2023-12-15,SPF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,SPF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4849.75,0,Position
2023-12-15,SPF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,SPF,202412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4874.75,0,Position
2023-12-15,SPF,202412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,SOF,202312,5032.0,5060.0,5029.0,5030.0,21.0,0.42,62.0,5030.0,186,Position
2023-12-15,SOF,202312,5012.0,5041.0,5006.0,5039.0,30.0,0.6,18.0,0.0,0,AfterMarket
2023-12-15,SOF,202401,5033.0,5040.0,5013.0,5014.0,16.0,0.32,31.0,5014.0,341,Position
2023-12-15,SOF,202401,4986.0,5022.0,4986.0,5022.0,24.0,0.48,61.0,0.0,0,AfterMarket
2023-12-15,SOF,202402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4996.0,0,Position
2023-12-15,SOF,202402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,SOF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4994.0,0,Position
2023-12-15,SOF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,SOF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4962.0,0,Position
2023-12-15,SOF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,SOF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859.0,0,Position
2023-12-15,SOF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,SHF,202312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.7,36,Position
2023-12-15,SHF,202401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.6,25,Position
2023-12-15,SHF,202402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.8,0,Position
2023-12-15,SHF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.9,0,Position
2023-12-15,SHF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.65,0,Position
2023-12-15,SHF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.75,0,Position
2023-12-15,SCF,202312,350.0,353.0,350.0,351.5,-1.5,-0.42,22.0,351.5,316,Position
2023-12-15,SCF,202401,355.0,355.0,350.0,352.0,-0.5,-0.14,8.0,352.0,147,Position
2023-12-15,SCF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.5,1,Position
2023-12-15,SCF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.5,0,Position
2023-12-15,SCF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.5,0,Position
2023-12-15,SBF,202312,23.05,23.5,22.95,23.45,0.4,1.74,152.0,23.45,164,Position
2023-12-15,SBF,202401,23.0,0.0,0.0,23.0,0.0,0.0,1.0,23.4,4,Position
2023-12-15,SBF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.45,0,Position
2023-12-15,SBF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.45,0,Position
2023-12-15,SBF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.45,0,Position
2023-12-15,SAF,202312,267.5,276.0,267.0,275.0,6.5,2.42,91.0,275.0,333,Position
2023-12-15,SAF,202401,269.0,276.0,269.0,275.5,6.5,2.42,37.0,275.5,126,Position
2023-12-15,SAF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.5,1,Position
2023-12-15,SAF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.5,0,Position
2023-12-15,SAF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.5,0,Position
2023-12-15,RZF,202312,30.97,31.03,30.79,31.0,0.28,0.91,455.0,31.0,1339,Position
2023-12-15,RZF,202401,31.2,31.2,30.9,31.2,0.35,1.13,829.0,31.2,5093,Position
2023-12-15,RZF,202403,31.5,31.52,31.18,31.52,0.44,1.42,58.0,31.52,1468,Position
2023-12-15,RZF,202406,31.6,31.82,31.53,31.82,0.27,0.86,112.0,31.82,1419,Position
2023-12-15,RZF,202409,32.0,32.0,31.75,31.99,0.22,0.69,562.0,31.99,4390,Position
2023-12-15,RYF,202312,17.06,17.06,17.06,17.06,0.0,0.0,1.0,17.06,30,Position
2023-12-15,RYF,202401,17.1,17.1,17.1,17.1,0.04,0.23,1.0,17.1,27,Position
2023-12-15,RYF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.09,4,Position
2023-12-15,RYF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06,25,Position
2023-12-15,RYF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.96,0,Position
2023-12-15,RXF,202312,11.75,11.75,11.66,11.66,-0.12,-1.02,5.0,11.66,58,Position
2023-12-15,RXF,202401,11.74,11.78,11.69,11.78,-0.02,-0.17,8.0,11.66,149,Position
2023-12-15,RXF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.69,6,Position
2023-12-15,RXF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.62,0,Position
2023-12-15,RXF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.62,0,Position
2023-12-15,RWF,202312,1820.0,1845.0,1765.0,1765.0,-45.0,-2.49,1746.0,1765.0,2027,Position
2023-12-15,RWF,202401,1820.0,1835.0,1760.0,1760.0,-40.0,-2.22,693.0,1760.0,1536,Position
2023-12-15,RWF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1760.0,15,Position
2023-12-15,RWF,202406,1785.0,1785.0,1785.0,1785.0,-20.0,-1.11,8.0,1765.0,12,Position
2023-12-15,RWF,202409,1785.0,1785.0,1785.0,1785.0,-20.0,-1.11,1.0,1765.0,6,Position
2023-12-15,RVF,202312,308.0,316.5,308.0,313.5,8.0,2.62,435.0,313.5,1129,Position
2023-12-15,RVF,202401,309.0,317.0,309.0,313.0,7.5,2.45,213.0,313.0,451,Position
2023-12-15,RVF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,45,Position
2023-12-15,RVF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.5,9,Position
2023-12-15,RVF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,2,Position
2023-12-15,RUF,202312,194.5,200.0,171.0,171.5,-16.0,-8.53,3866.0,171.5,1472,Position
2023-12-15,RUF,202401,193.0,199.0,170.5,170.5,-16.0,-8.58,1609.0,170.5,1250,Position
2023-12-15,RUF,202403,193.5,194.0,170.0,170.0,-17.0,-9.09,418.0,170.0,245,Position
2023-12-15,RUF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0,Position
2023-12-15,RUF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0,Position
2023-12-15,RTF,202312,7.1255,7.1255,7.11,7.11,-0.0328,-0.46,3.0,7.1046,227,Position
2023-12-15,RTF,202312,7.12,7.12,7.12,7.12,-0.0228,-0.32,1.0,0.0,0,AfterMarket
2023-12-15,RTF,202401,7.1105,7.1105,7.1001,7.1001,-0.0285,-0.4,2.0,7.0903,42,Position
2023-12-15,RTF,202401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,RTF,202403,7.0867,7.0867,7.0745,7.0745,-0.0268,-0.38,14.0,7.0639,36,Position
2023-12-15,RTF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,RTF,202406,7.0275,7.0275,7.0275,7.0275,-0.0322,-0.46,1.0,7.0211,31,Position
2023-12-15,RTF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,RTF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.982,5,Position
2023-12-15,RTF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,RTF,202412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9494,1,Position
2023-12-15,RTF,202412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AfterMarket
2023-12-15,RSF,202312,2515.0,2585.0,2495.0,2500.0,5.0,0.2,67.0,2500.0,345,Position
2023-12-15,RSF,202401,2525.0,2580.0,2500.0,2500.0,5.0,0.2,35.0,2500.0,355,Position
2023-12-15,RSF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,10,Position
2023-12-15,RSF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0,Position
2023-12-15,RSF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0,Position
2023-12-15,RRF,202312,555.0,585.0,555.0,561.0,19.0,3.51,31.0,558.0,143,Position
2023-12-15,RRF,202401,578.0,585.0,561.0,561.0,19.0,3.51,32.0,558.0,41,Position
2023-12-15,RRF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,5,Position
2023-12-15,RRF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,0,Position
2023-12-15,RRF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0,Position
2023-12-15,RQF,202312,505.0,510.0,505.0,510.0,5.0,0.99,29.0,510.0,113,Position
2023-12-15,RQF,202401,509.0,509.0,509.0,509.0,3.0,0.59,23.0,509.0,93,Position
2023-12-15,RQF,202403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,4,Position
2023-12-15,RQF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,0,Position
2023-12-15,RQF,202409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,0,Position
2023-12-15,RPF,202312,572.0,574.0,558.0,558.0,16.0,2.95,4.0,558.0,6,Position
2023-12-15,RPF,202401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0,Position
2023-12-15,RPF,202403,578.0,578.0,572.0,572.0,29.0,5.34,6.0,559.0,1,Position
2023-12-15,RPF,202406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,0,Position
2023-12-15,RPF,202409,565.0,565.0,565.0,565.0,21.0,3.86,1.0,560.0,1,Position
2023-12-15,ROF,202312,114.0,114.5,109.0,109.0,-5.5,-4.8,118.0,109.0,527,Position
2023-12-15,ROF,202401,115.0,115.0,109.0,109.0,-5.5,-4.8,59.0,109.0,139,Position
