StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
00671R,11999021,472,79973699,6.67,6.7,6.64,6.64,-0.01,2023-01-03
00673R,15754931,1794,136272440,8.63,8.7,8.6,8.66,-0.14,2023-01-03
00674R,2685038,309,34367260,12.86,12.88,12.76,12.79,-0.16,2023-01-03
00675L,1108342,779,40928817,36.72,37.79,36.31,37.71,0.39,2023-01-03
00676R,7090321,474,26104013,3.71,3.73,3.65,3.65,-0.03,2023-01-03
00678,530096,562,13868278,26.13,26.2,26.13,26.2,0.18,2023-01-03
00680L,3730659,502,41604018,11.14,11.17,11.13,11.17,-0.03,2023-01-03
00681R,396000,53,7441750,18.77,18.82,18.77,18.8,0.05,2023-01-03
00682U,379399,76,7813947,20.61,20.66,20.57,20.6,-0.1,2023-01-03
00683L,2810000,542,60807910,21.7,21.73,21.56,21.63,-0.2,2023-01-03
00684R,7000,5,112650,16.04,16.13,16.04,16.13,0.09,2023-01-03
00685L,158049,95,5200301,32.59,33.52,32.25,33.51,0.4,2023-01-03
00686R,2059000,57,8207560,4.01,4.03,3.96,3.96,-0.02,2023-01-03
00688L,613000,113,6776120,11.06,11.08,11.02,11.05,-0.06,2023-01-03
00689R,263000,13,5141610,19.55,19.57,19.52,19.55,0.07,2023-01-03
00690,269958,1128,6720644,24.76,25.02,24.54,25.02,0.16,2023-01-03
00692,2427568,1994,64978211,26.8,27.05,26.5,27.0,0.1,2023-01-03
00693U,169060,38,4588245,27.23,27.23,27.13,27.13,-0.09,2023-01-03
00700,492247,1067,6416762,13.0,13.25,12.78,13.25,0.12,2023-01-03
00701,1686856,1093,37468183,22.31,22.37,22.05,22.34,0.03,2023-01-03
00702,148496,498,3205685,21.55,21.62,21.55,21.62,-0.05,2023-01-03
00703,133001,22,2119645,15.96,16.13,15.68,16.09,0.13,2023-01-03
00706L,6764556,1032,71883442,10.5,10.73,10.5,10.68,0.4,2023-01-03
00707R,32000,7,739730,23.2,23.26,23.07,23.08,-0.61,2023-01-03
00708L,1550832,325,39082772,25.0,25.37,24.94,25.24,0.57,2023-01-03
00709,139602,937,3177887,22.62,22.81,22.62,22.79,0.14,2023-01-03
00710B,194197,122,3421514,17.65,17.65,17.6,17.62,-0.03,2023-01-03
00711B,124304,915,1977161,15.92,15.93,15.9,15.9,-0.06,2023-01-03
00712,6376884,3370,62615821,9.88,9.88,9.8,9.82,-0.07,2023-01-03
00713,3293097,2344,121156831,36.8,36.99,36.57,36.94,0.13,2023-01-03
00714,347365,232,6410725,18.49,18.5,18.42,18.48,-0.13,2023-01-03
00715L,26732971,3552,418067347,15.6,15.81,15.46,15.61,0.56,2023-01-03
00717,227565,568,3258394,14.32,14.33,14.3,14.33,-0.02,2023-01-03
00728,2007602,962,43923592,21.72,22.04,21.55,22.02,0.23,2023-01-03
00730,71288,198,1207158,16.95,17.0,16.84,16.97,0.02,2023-01-03
00731,1077205,208,57557662,53.85,53.85,53.1,53.55,-0.05,2023-01-03
00732,100000,4,4104000,41.04,41.04,41.04,41.04,0.39,2023-01-03
00733,200440,229,6916148,34.45,34.8,34.11,34.8,0.58,2023-01-03
00735,108332,965,2594439,23.82,24.06,23.69,24.06,0.09,2023-01-03
00736,101944,946,1978345,19.41,19.44,19.41,19.44,0.05,2023-01-03
00737,240600,530,5811662,24.1,24.23,24.06,24.17,0.14,2023-01-03
00738U,983217,238,23948444,24.19,24.53,24.0,24.43,0.39,2023-01-03
00739,71902,934,1641430,22.85,23.08,22.75,23.08,0.24,2023-01-03
00752,1786560,616,32705115,18.28,18.55,17.88,18.51,0.2,2023-01-03
00753L,21573997,3362,239691461,11.1,11.44,10.76,11.36,0.16,2023-01-03
00757,256852,240,8524423,33.16,33.28,33.04,33.27,0.32,2023-01-03
00762,35566,84,1053693,29.56,29.67,29.5,29.64,0.08,2023-01-03
00763U,40008,12,989546,24.55,24.78,24.55,24.74,0.31,2023-01-03
00770,118632,953,3197576,26.9,26.99,26.9,26.99,0.02,2023-01-03
00771,44356,642,706325,16.05,16.05,15.91,15.93,-0.04,2023-01-03
00774B,4236,1002,172957,41.15,41.15,41.1,41.1,0.45,2023-01-03
00774C,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
00775B,52515,519,1740340,33.2,33.2,33.15,33.15,-0.04,2023-01-03
00783,111000,8,2256980,19.99,20.39,19.99,20.38,0.43,2023-01-03
00830,3581207,1076,81116501,22.57,22.73,22.55,22.71,0.06,2023-01-03
00850,825377,771,23196800,28.01,28.36,27.8,28.28,0.1,2023-01-03
00851,22992,893,504623,21.98,22.05,21.93,21.97,-0.07,2023-01-03
00852L,345000,72,6589080,19.09,19.15,18.97,19.15,0.0,2023-01-03
00861,339997,122,8749968,25.65,25.78,25.56,25.78,0.07,2023-01-03
00865B,103745,275,4169430,40.25,40.25,40.19,40.19,-0.06,2023-01-03
00875,66598,104,1617871,24.35,24.37,24.23,24.37,0.22,2023-01-03
00876,293643,152,7038683,23.82,24.1,23.82,24.08,0.22,2023-01-03
00878,46441882,24662,748965134,16.15,16.24,16.04,16.18,0.01,2023-01-03
00881,4969639,2497,67326993,13.54,13.69,13.39,13.67,0.12,2023-01-03
00882,5316316,1944,63668524,11.97,12.07,11.8,12.06,0.09,2023-01-03
00885,16873263,3181,187992346,11.05,11.21,11.01,11.18,0.05,2023-01-03
00891,5184102,2044,56883855,10.79,11.1,10.76,11.07,0.2,2023-01-03
00892,3446832,953,34169738,9.78,10.05,9.76,10.04,0.18,2023-01-03
00893,8399570,2527,90142486,10.74,10.78,10.67,10.78,0.04,2023-01-03
00894,1005473,285,11540115,11.4,11.61,11.33,11.6,0.2,2023-01-03
00895,2157915,692,24786702,11.5,11.54,11.43,11.54,0.04,2023-01-03
00896,1885547,473,24274208,12.86,12.99,12.75,12.97,0.1,2023-01-03
00897,1345519,237,11022017,8.23,8.23,8.16,8.21,0.08,2023-01-03
00898,342665,158,2479109,7.24,7.26,7.21,7.26,0.08,2023-01-03
00899,17122,105,381273,22.32,22.32,22.16,22.3,0.04,2023-01-03
00900,4473480,1865,46652882,10.4,10.48,10.32,10.46,0.07,2023-01-03
00901,332838,251,3786578,11.36,11.5,11.28,11.5,0.1,2023-01-03
00902,4639330,1492,56415007,12.22,12.26,12.05,12.26,0.04,2023-01-03
00903,2143409,480,16896147,7.86,7.92,7.84,7.91,0.05,2023-01-03
00904,706489,265,7262696,10.18,10.46,10.13,10.44,0.19,2023-01-03
00905,374358,209,3103785,8.29,8.38,8.23,8.36,0.03,2023-01-03
00906,7000,7,60910,8.74,8.74,8.65,8.65,-0.01,2023-01-03
00907,903558,546,12885143,14.33,14.35,14.18,14.33,-0.04,2023-01-03
00908,841973,102,11205808,13.26,13.32,13.26,13.32,0.06,2023-01-03
00909,290110,118,4226764,14.55,14.61,14.53,14.6,0.03,2023-01-03
00910,104375,279,1538475,14.74,14.77,14.74,14.77,0.15,2023-01-03
00911,122105,7,1765639,14.39,14.47,14.39,14.41,0.01,2023-01-03
00912,834190,234,11324104,13.49,13.68,13.38,13.64,0.14,2023-01-03
00913,147006,40,2042933,13.81,14.13,13.81,14.13,0.25,2023-01-03
00915,389886,221,5884155,15.18,15.18,15.0,15.12,-0.06,2023-01-03
00916,1117566,684,15659500,14.01,14.05,13.96,14.04,0.0,2023-01-03
00917,1023328,143,15101403,14.74,14.79,14.7,14.79,-0.03,2023-01-03
00918,62556,36,943235,15.07,15.14,14.95,15.11,0.04,2023-01-03
00919,2155751,1435,35504735,16.37,16.57,16.31,16.53,0.16,2023-01-03
00920,900916,125,14671983,16.24,16.32,16.24,16.28,0.04,2023-01-03
01001T,1001,2,15837,15.82,15.82,15.82,15.82,0.0,2023-01-03
01002T,5060,4,91264,18.04,18.04,18.04,18.04,-0.04,2023-01-03
01003T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
01004T,20,2,291,0.0,0.0,0.0,0.0,0.0,2023-01-03
01007T,3000,1,53400,17.8,17.8,17.8,17.8,0.0,2023-01-03
01009T,6000,2,49770,8.32,8.32,8.29,8.29,-0.03,2023-01-03
01010T,61050,21,628712,10.15,10.35,10.14,10.35,0.0,2023-01-03
020000,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
020002,3000,1,39750,13.25,13.25,13.25,13.25,0.0,2023-01-03
020007,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
020011,1000,1,6810,6.81,6.81,6.81,6.81,0.0,2023-01-03
020012,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
020015,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
020016,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
020018,3000,3,42440,14.03,14.21,14.03,14.21,0.17,2023-01-03
020019,5000,1,56300,11.26,11.26,11.26,11.26,0.0,2023-01-03
02001L,33000,2,273340,8.06,8.29,8.06,8.29,0.03,2023-01-03
02001R,64000,5,200520,3.15,3.15,3.12,3.12,0.0,2023-01-03
02001S,15000,7,71210,4.75,4.79,4.73,4.79,0.0,2023-01-03
020020,17000,13,104120,6.1,6.18,6.09,6.18,0.03,2023-01-03
020022,141000,22,712330,5.02,5.07,5.02,5.06,0.01,2023-01-03
020028,152000,14,739220,4.85,4.88,4.83,4.88,0.0,2023-01-03
020029,113000,19,488810,4.26,4.36,4.26,4.35,0.03,2023-01-03
020030,94000,11,348200,3.69,3.73,3.68,3.72,0.03,2023-01-03
020031,54000,13,178920,3.23,3.34,3.23,3.34,0.11,2023-01-03
020032,16000,4,77380,4.83,4.85,4.83,4.84,0.02,2023-01-03
020034,100000,20,396970,3.9,4.01,3.9,4.01,0.13,2023-01-03
030001,6000,2,12780,2.14,2.14,2.08,2.08,-0.31,2023-01-03
030002,702000,23,348630,0.44,0.56,0.44,0.56,0.07,2023-01-03
030003,1000,1,2740,2.74,2.74,2.74,2.74,-0.42,2023-01-03
030004,216000,8,546660,2.48,2.71,2.48,2.69,-0.12,2023-01-03
030005,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030006,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030007,278000,8,116340,0.41,0.43,0.4,0.43,0.01,2023-01-03
030008,42000,4,17100,0.38,0.46,0.38,0.46,0.03,2023-01-03
030009,63000,3,27610,0.41,0.47,0.41,0.47,-0.04,2023-01-03
030010,103000,4,62180,0.58,0.61,0.58,0.59,0.0,2023-01-03
030011,1000,1,780,0.78,0.78,0.78,0.78,-0.07,2023-01-03
030012,877000,7,802320,0.92,1.0,0.9,0.99,0.1,2023-01-03
030013,30000,1,26400,0.88,0.88,0.88,0.88,-0.01,2023-01-03
030014,32000,1,40320,1.26,1.26,1.26,1.26,0.0,2023-01-03
030015,32000,5,39590,1.17,1.27,1.17,1.27,0.0,2023-01-03
030016,114000,3,128120,1.08,1.13,1.08,1.13,0.25,2023-01-03
030017,223000,9,141200,0.65,0.71,0.62,0.71,0.04,2023-01-03
030018,44000,2,40200,0.91,0.95,0.91,0.95,0.0,2023-01-03
030019,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
03001P,4058000,98,2667890,0.68,0.73,0.55,0.57,-0.06,2023-01-03
03001U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030020,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030021,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030022,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030023,55000,14,79310,1.39,1.6,1.36,1.6,0.01,2023-01-03
030024,1195000,52,1335680,1.29,1.29,1.07,1.27,-0.02,2023-01-03
030025,2649000,52,3625440,1.42,1.42,1.26,1.36,-0.07,2023-01-03
030026,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030027,180000,6,211420,1.19,1.3,1.16,1.3,-0.07,2023-01-03
030028,76000,3,33180,0.43,0.44,0.43,0.44,-0.01,2023-01-03
030029,350000,4,727890,2.09,2.42,2.03,2.42,0.04,2023-01-03
03002P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
03002U,22000,5,51020,2.34,2.34,2.28,2.3,-0.05,2023-01-03
030030,37000,5,30980,0.82,0.88,0.81,0.88,0.02,2023-01-03
030031,4000,1,1600,0.4,0.4,0.4,0.4,0.02,2023-01-03
030032,55000,5,31940,0.57,0.62,0.57,0.6,0.0,2023-01-03
030033,472000,19,180470,0.39,0.47,0.37,0.47,0.0,2023-01-03
030034,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030035,10000,1,3500,0.35,0.35,0.35,0.35,0.0,2023-01-03
030036,168000,7,127000,0.75,0.76,0.75,0.75,0.0,2023-01-03
030037,60000,7,30750,0.5,0.52,0.5,0.52,0.0,2023-01-03
030038,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030039,40000,1,30400,0.76,0.76,0.76,0.76,0.0,2023-01-03
03003P,39000,10,77480,2.21,2.21,1.78,1.8,-0.08,2023-01-03
03003U,14000,4,27090,1.91,1.96,1.91,1.96,0.0,2023-01-03
030040,111000,24,421150,3.53,3.92,3.49,3.72,0.19,2023-01-03
030041,121000,8,138460,1.18,1.2,1.13,1.2,0.0,2023-01-03
030042,150000,2,183600,1.24,1.24,1.2,1.2,-0.12,2023-01-03
030043,63000,2,84690,1.33,1.42,1.33,1.42,0.0,2023-01-03
030044,241000,17,481090,1.93,2.06,1.89,2.05,0.06,2023-01-03
030045,30000,13,51930,1.71,1.81,1.68,1.81,0.01,2023-01-03
030046,4000,4,3100,0.71,0.82,0.71,0.82,0.0,2023-01-03
030047,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030048,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030049,125000,15,217900,1.68,1.84,1.68,1.8,0.17,2023-01-03
03004P,135000,28,328010,2.5,2.59,2.11,2.11,-0.12,2023-01-03
03004U,1000,1,1290,1.29,1.29,1.29,1.29,-0.04,2023-01-03
030050,322000,21,504690,1.65,1.66,1.51,1.51,-0.05,2023-01-03
030051,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030052,153000,5,169490,1.03,1.12,1.03,1.12,0.03,2023-01-03
030053,5000,2,4230,0.81,0.87,0.81,0.87,0.02,2023-01-03
030054,7000,2,6490,0.93,0.93,0.91,0.91,-0.01,2023-01-03
030055,278000,40,504320,1.61,1.97,1.59,1.97,0.45,2023-01-03
030056,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030057,192000,2,174060,0.9,0.93,0.9,0.93,-0.01,2023-01-03
030058,175000,14,282690,1.48,1.7,1.42,1.7,0.12,2023-01-03
030059,2000,1,1700,0.85,0.85,0.85,0.85,0.14,2023-01-03
03005P,1000,1,2940,2.94,2.94,2.94,2.94,0.23,2023-01-03
03005U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
03005X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030060,70000,13,163600,2.1,2.6,2.1,2.6,0.62,2023-01-03
030061,161000,2,89280,0.54,0.57,0.54,0.57,0.0,2023-01-03
030062,68000,14,73060,1.0,1.17,1.0,1.17,0.2,2023-01-03
030063,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030064,269000,21,297740,1.02,1.17,1.02,1.15,0.15,2023-01-03
030065,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030066,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030067,10000,2,7640,0.75,0.77,0.75,0.77,0.0,2023-01-03
030068,433000,11,439390,0.98,1.06,0.97,1.04,-0.01,2023-01-03
030069,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
03006P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
03006U,23000,3,33450,1.49,1.49,1.39,1.39,-0.01,2023-01-03
03006X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030070,55000,13,16600,0.32,0.32,0.28,0.31,-0.01,2023-01-03
030071,28000,3,18690,0.64,0.68,0.64,0.68,0.05,2023-01-03
030072,1393000,31,957890,0.64,0.74,0.64,0.74,0.12,2023-01-03
030073,969000,52,1213930,1.13,1.3,1.13,1.25,0.21,2023-01-03
030074,202000,2,86890,0.44,0.44,0.43,0.43,0.0,2023-01-03
030075,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030076,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030077,11000,2,4940,0.44,0.45,0.44,0.45,0.0,2023-01-03
030078,319000,16,404870,1.2,1.49,1.2,1.49,0.35,2023-01-03
030079,566000,12,412420,0.69,0.84,0.69,0.84,0.18,2023-01-03
03007P,61000,2,60140,0.98,1.1,0.98,1.1,0.0,2023-01-03
03007U,4000,4,8880,2.3,2.3,2.14,2.14,-0.02,2023-01-03
03007X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030080,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030081,39000,7,54540,1.41,1.42,1.34,1.42,-0.05,2023-01-03
030082,17000,2,46360,2.53,3.2,2.53,3.2,0.8,2023-01-03
030083,539000,5,324060,0.58,0.62,0.58,0.62,0.0,2023-01-03
030084,67000,18,321760,4.54,5.15,4.54,4.92,0.32,2023-01-03
030085,61000,6,37360,0.59,0.66,0.59,0.66,-0.04,2023-01-03
030086,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030087,15000,4,16850,1.11,1.16,1.11,1.14,0.14,2023-01-03
030088,5000,1,2000,0.4,0.4,0.4,0.4,0.0,2023-01-03
030089,69000,13,123280,1.58,1.89,1.58,1.89,0.43,2023-01-03
03008P,386000,23,574280,1.54,1.58,1.27,1.28,-0.05,2023-01-03
03008U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030090,62000,4,62590,1.03,1.03,0.98,1.0,-0.03,2023-01-03
030091,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030092,52000,12,34620,0.65,0.68,0.65,0.66,0.0,2023-01-03
030093,295000,9,169460,0.5,0.64,0.49,0.64,0.14,2023-01-03
030094,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030095,185000,5,113750,0.65,0.65,0.57,0.57,-0.02,2023-01-03
030096,298000,14,176940,0.61,0.62,0.55,0.55,-0.03,2023-01-03
030097,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030098,143000,1,108680,0.76,0.76,0.76,0.76,0.04,2023-01-03
030099,510000,4,264950,0.52,0.52,0.48,0.48,0.0,2023-01-03
03009P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
03009U,101000,2,183760,1.82,1.82,1.76,1.76,0.0,2023-01-03
030100,275000,6,555950,2.07,2.12,1.95,2.12,-0.18,2023-01-03
030101,106000,6,117640,1.09,1.16,1.09,1.16,-0.05,2023-01-03
030102,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030103,1000,1,1770,1.77,1.77,1.77,1.77,0.0,2023-01-03
030104,11000,2,7760,0.7,0.76,0.7,0.76,0.0,2023-01-03
030105,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030106,95000,6,207060,2.08,2.36,2.08,2.36,0.06,2023-01-03
030107,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030108,92000,7,130060,1.23,1.55,1.23,1.46,0.19,2023-01-03
030109,349000,7,223070,0.62,0.66,0.62,0.65,0.01,2023-01-03
03010P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
03010U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
03010X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030110,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030111,43000,3,160990,3.66,4.06,3.66,4.06,0.5,2023-01-03
030112,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030113,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030114,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030115,29000,1,30160,1.04,1.04,1.04,1.04,0.0,2023-01-03
030116,18000,1,16200,0.9,0.9,0.9,0.9,0.0,2023-01-03
030117,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030118,72000,8,105750,1.53,1.53,1.39,1.52,-0.1,2023-01-03
030119,25000,2,12700,0.51,0.51,0.5,0.5,-0.05,2023-01-03
03011P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
03011U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030120,146000,6,359160,2.55,2.55,2.38,2.45,-0.05,2023-01-03
030121,176000,9,184540,1.02,1.07,1.01,1.07,-0.09,2023-01-03
030122,30000,1,8100,0.27,0.27,0.27,0.27,0.0,2023-01-03
030123,327000,10,103350,0.31,0.35,0.31,0.35,0.0,2023-01-03
030124,50000,3,21200,0.41,0.44,0.41,0.44,0.02,2023-01-03
030125,22000,3,6100,0.26,0.3,0.26,0.3,0.07,2023-01-03
030126,5000,1,1750,0.35,0.35,0.35,0.35,0.03,2023-01-03
030127,98000,9,221090,2.2,2.33,2.19,2.28,0.09,2023-01-03
030128,13000,5,59390,4.41,4.67,4.41,4.59,0.49,2023-01-03
030129,115000,19,462590,3.88,4.17,3.8,4.08,0.23,2023-01-03
03012P,20000,1,2400,0.12,0.12,0.12,0.12,-0.02,2023-01-03
03012U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
03012X,4000,3,56700,14.3,14.3,14.1,14.2,-0.1,2023-01-03
030130,68000,15,256160,3.59,3.91,3.59,3.81,0.15,2023-01-03
030131,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030132,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030133,158000,5,190070,1.26,1.26,1.18,1.19,-0.1,2023-01-03
030134,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030135,50000,3,44900,0.88,0.93,0.88,0.92,-0.05,2023-01-03
030136,24000,6,23800,0.95,1.01,0.95,1.01,0.03,2023-01-03
030137,32000,6,33380,1.05,1.05,1.04,1.04,0.0,2023-01-03
030138,2000,2,2100,1.04,1.06,1.04,1.06,0.01,2023-01-03
030139,461000,16,1051780,2.38,2.38,2.24,2.24,-0.13,2023-01-03
03013P,25000,1,22750,0.91,0.91,0.91,0.91,-0.03,2023-01-03
03013U,20000,3,36050,1.82,1.82,1.78,1.79,-0.08,2023-01-03
03013X,1000,1,16700,16.7,16.7,16.7,16.7,0.0,2023-01-03
030140,5000,2,7050,1.41,1.41,1.41,1.41,-0.02,2023-01-03
030141,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030142,10000,1,7800,0.78,0.78,0.78,0.78,0.0,2023-01-03
030143,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-03
030144,300000,3,171000,0.57,0.57,0.57,0.57,0.0,2023-01-03
030145,57000,8,44540,0.77,0.8,0.77,0.79,0.02,2023-01-03
030146,30000,1,19500,0.65,0.65,0.65,0.65,0.0,2023-01-03
030147,408000,10,481280,1.12,1.37,1.12,1.37,0.29,2023-01-03
030148,87000,11,83850,0.95,1.11,0.93,1.11,0.16,2023-01-03
030149,393000,24,506420,1.22,1.37,1.22,1.36,0.16,2023-01-03
03014P,291000,33,437810,1.68,1.69,1.37,1.37,-0.34,2023-01-03
