StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
00738U,665686,200,15971674,24.06,24.1,23.91,23.94,0.33,2023-12-01
00739,14331,759,290873,20.41,20.41,20.26,20.26,-0.09,2023-12-01
00752,1187929,389,20246748,17.0,17.12,17.0,17.03,0.04,2023-12-01
00753L,10813659,1529,82999682,7.73,7.78,7.6,7.64,-0.06,2023-12-01
00757,1328882,1112,82623936,62.35,62.35,62.05,62.3,-0.4,2023-12-01
00762,70787,149,3382480,47.9,47.9,47.62,47.81,-0.15,2023-12-01
00763U,156539,24,3737962,23.85,23.9,23.81,23.83,0.08,2023-12-01
00770,46043,163,1737139,37.75,37.75,37.65,37.75,-0.09,2023-12-01
00771,43023,838,698759,16.23,16.29,16.23,16.29,0.13,2023-12-01
00775B,4990,983,163645,33.0,33.05,33.0,33.05,0.04,2023-12-01
00783,23120,7,430887,18.67,18.7,18.63,18.7,0.05,2023-12-01
00830,958157,641,32543090,33.95,34.02,33.92,34.02,-0.22,2023-12-01
00850,1593538,1123,54202843,33.95,34.08,33.89,34.07,0.02,2023-12-01
00851,3511,687,123944,35.44,35.44,35.37,35.37,-0.07,2023-12-01
00852L,1081652,115,22632045,20.87,20.95,20.87,20.94,0.5,2023-12-01
00861,429369,143,14168927,33.0,33.02,32.95,33.0,0.05,2023-12-01
00865B,296973,920,12784536,42.94,43.08,42.94,43.07,0.26,2023-12-01
00875,115672,96,3344103,28.97,28.99,28.85,28.94,-0.03,2023-12-01
00876,149739,149,4676707,31.25,31.27,31.16,31.26,-0.04,2023-12-01
00878,41371344,21657,848698173,20.58,20.58,20.47,20.51,-0.08,2023-12-01
00881,6113010,1549,107923754,17.64,17.7,17.59,17.69,0.0,2023-12-01
00882,14152346,4090,147207991,10.4,10.46,10.36,10.42,0.02,2023-12-01
00885,7609550,2408,88167530,11.55,11.64,11.52,11.62,-0.1,2023-12-01
00891,5564496,1902,86338605,15.52,15.56,15.45,15.55,0.01,2023-12-01
00892,3338511,1118,45278492,13.54,13.6,13.52,13.6,0.0,2023-12-01
00893,5771312,2409,96628655,16.81,16.81,16.72,16.72,-0.26,2023-12-01
00894,1030277,342,15748086,15.25,15.32,15.23,15.3,0.02,2023-12-01
00895,1112893,472,21193238,19.12,19.12,19.0,19.07,-0.22,2023-12-01
00896,1937225,866,30518506,15.71,15.8,15.71,15.77,0.0,2023-12-01
00897,1362111,362,9303246,6.8,6.85,6.8,6.84,0.08,2023-12-01
00898,315292,132,2131730,6.74,6.79,6.74,6.77,0.05,2023-12-01
00899,120336,336,2110936,17.48,17.59,17.48,17.57,0.27,2023-12-01
00900,10000500,3232,132623528,13.31,13.31,13.22,13.27,-0.04,2023-12-01
00901,918376,200,13498321,14.66,14.73,14.64,14.72,0.02,2023-12-01
00902,2735455,1355,26422142,9.67,9.7,9.64,9.66,-0.07,2023-12-01
00903,890087,239,10413228,11.75,11.75,11.67,11.7,-0.08,2023-12-01
00904,963418,302,14080329,14.58,14.67,14.56,14.67,0.04,2023-12-01
00905,2439006,633,24732021,10.13,10.16,10.08,10.16,0.03,2023-12-01
00907,2561179,495,37239524,14.52,14.57,14.5,14.55,0.02,2023-12-01
00908,410001,73,4852527,11.83,11.85,11.81,11.85,0.01,2023-12-01
00909,141887,668,2720150,19.16,19.19,19.1,19.19,-0.17,2023-12-01
00910,112142,16,1746019,15.58,15.58,15.55,15.57,-0.01,2023-12-01
00911,107100,17,2261855,21.25,21.25,21.08,21.12,-0.13,2023-12-01
00912,472957,136,7274164,15.37,15.41,15.35,15.38,-0.04,2023-12-01
00913,53791,21,946681,17.58,17.66,17.58,17.66,0.0,2023-12-01
00915,10854299,3168,237328513,21.79,21.95,21.75,21.94,0.14,2023-12-01
00916,204805,241,3883503,18.95,19.0,18.92,19.0,0.03,2023-12-01
00917,354461,113,5787836,16.29,16.34,16.29,16.34,0.17,2023-12-01
00918,5636934,1258,120650134,21.31,21.5,21.23,21.5,0.18,2023-12-01
00919,110863229,26140,2413869543,21.66,21.88,21.65,21.87,0.22,2023-12-01
00920,250844,665,3549629,14.15,14.17,14.14,14.17,0.08,2023-12-01
00921,2833466,756,51332305,18.14,18.17,18.08,18.11,-0.04,2023-12-01
00922,3649092,1791,59368004,16.29,16.3,16.23,16.3,0.0,2023-12-01
00923,5533879,1904,92315298,16.67,16.72,16.62,16.71,0.01,2023-12-01
00924,1254732,373,21696001,17.26,17.32,17.26,17.31,0.05,2023-12-01
00925,236321,28,3655350,15.49,15.49,15.42,15.48,-0.06,2023-12-01
00926,384276,40,6325349,16.47,16.48,16.44,16.46,-0.01,2023-12-01
00927,1396955,388,23458725,16.7,16.84,16.7,16.84,0.06,2023-12-01
00929,57121787,16158,1047629523,18.31,18.38,18.26,18.38,0.06,2023-12-01
00930,1981348,406,34891002,17.61,17.66,17.53,17.63,0.02,2023-12-01
00932,2383056,658,38081807,15.91,16.02,15.91,16.0,0.07,2023-12-01
00934,11912830,3962,195473584,16.36,16.45,16.34,16.45,0.05,2023-12-01
00935,7352086,1714,121706073,16.55,16.61,16.5,16.59,0.02,2023-12-01
00936,6995215,1422,109092546,15.57,15.65,15.52,15.63,0.06,2023-12-01
01001T,103030,9,1477202,14.34,14.34,14.29,14.34,0.0,2023-12-01
01002T,9000,9,152950,17.0,17.02,16.96,16.96,-0.71,2023-12-01
01004T,5000,4,66370,13.24,13.3,13.23,13.3,0.0,2023-12-01
01007T,24000,16,395390,16.45,16.5,16.45,16.45,-0.01,2023-12-01
01009T,5000,3,40200,8.08,8.08,8.03,8.03,-0.01,2023-12-01
01010T,20000,5,200510,10.03,10.03,10.0,10.03,0.0,2023-12-01
020000,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
020002,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
020007,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
020011,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
020012,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
020015,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
020016,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
020018,20000,7,385950,19.3,19.31,19.29,19.31,0.16,2023-12-01
020019,6000,1,90000,15.0,15.0,15.0,15.0,0.0,2023-12-01
02001L,73000,14,1226360,16.84,16.94,16.7,16.94,-0.11,2023-12-01
02001R,90000,1,180900,2.01,2.01,2.01,2.01,0.0,2023-12-01
02001S,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
020020,23000,13,190750,8.28,8.3,8.27,8.3,0.0,2023-12-01
020022,2246000,369,17142630,7.5,7.67,7.5,7.65,0.03,2023-12-01
020028,129000,39,951670,7.36,7.4,7.33,7.38,0.03,2023-12-01
020029,106000,25,710080,6.67,6.71,6.67,6.71,0.01,2023-12-01
020030,116000,18,571400,4.92,4.94,4.91,4.93,0.0,2023-12-01
020031,146000,13,818030,5.63,5.63,5.6,5.6,-0.03,2023-12-01
020032,5000,4,26440,5.29,5.31,5.28,5.28,-0.01,2023-12-01
020034,55000,15,404650,7.33,7.37,7.32,7.36,0.0,2023-12-01
020036,5000,1,27200,5.44,5.44,5.44,5.44,0.0,2023-12-01
020037,9000,4,50340,5.59,5.6,5.59,5.59,-0.02,2023-12-01
020038,193000,35,1148940,5.9,5.97,5.9,5.96,0.02,2023-12-01
020039,224000,49,1161910,5.18,5.2,5.17,5.19,0.0,2023-12-01
03001T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03002T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03003T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03004T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03005T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03005X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03006T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03006X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03007T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03007X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03008T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03009T,20000,1,19600,0.98,0.98,0.98,0.98,0.08,2023-12-01
03010T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03010X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03011T,498000,6,226000,0.47,0.47,0.44,0.44,-0.02,2023-12-01
03012T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03012X,15000,2,288000,19.2,19.2,19.2,19.2,0.4,2023-12-01
03013T,2000,2,520,0.26,0.26,0.26,0.26,0.0,2023-12-01
03013X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03014T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03014X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03015T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03015X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03016T,63000,3,50300,0.79,0.8,0.79,0.8,0.05,2023-12-01
03016X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03017T,75000,5,55740,0.74,0.76,0.74,0.76,0.05,2023-12-01
03017X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03018T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03019T,1000,1,900,0.9,0.9,0.9,0.9,0.11,2023-12-01
03019X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03020T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03020X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03021T,10000,1,13400,1.34,1.34,1.34,1.34,-0.05,2023-12-01
03022T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03022X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03023T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03024T,2000,1,4840,2.42,2.42,2.42,2.42,0.0,2023-12-01
03025T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03026T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03026X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03027T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03027X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03028T,39000,4,11010,0.3,0.3,0.27,0.27,-0.01,2023-12-01
03028X,2000,1,69600,34.8,34.8,34.8,34.8,0.0,2023-12-01
03029T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03029X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03030T,207000,4,180090,0.87,0.87,0.87,0.87,0.07,2023-12-01
03031T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03032T,180000,4,188980,1.04,1.06,1.04,1.06,0.12,2023-12-01
03033T,243000,9,69990,0.28,0.3,0.24,0.24,-0.02,2023-12-01
03034T,108000,2,55620,0.51,0.52,0.51,0.52,0.02,2023-12-01
03035T,70000,2,13700,0.21,0.21,0.19,0.19,0.0,2023-12-01
03035X,1000,1,13700,13.7,13.7,13.7,13.7,0.0,2023-12-01
03036T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03037T,400000,1,168000,0.42,0.42,0.42,0.42,0.0,2023-12-01
03038T,2000,1,3600,1.8,1.8,1.8,1.8,0.02,2023-12-01
03038X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03039T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03039X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03040T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03041T,25000,1,17500,0.7,0.7,0.7,0.7,-0.19,2023-12-01
03042Q,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03042T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03043Q,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03043T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03044Q,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03044T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03045Q,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03045T,85000,10,18710,0.22,0.23,0.22,0.22,-0.02,2023-12-01
03046Q,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03046T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03047Q,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03047T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03047X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03048Q,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03048T,553000,2,439340,0.78,0.8,0.78,0.8,0.02,2023-12-01
03049Q,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03049T,257000,5,128480,0.5,0.5,0.49,0.49,0.01,2023-12-01
03049X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03050Q,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03050T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03050X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03051Q,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03051T,15000,4,15800,1.06,1.06,1.04,1.04,-0.06,2023-12-01
03052Q,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03052T,10000,2,10250,1.09,1.09,0.96,0.96,-0.01,2023-12-01
03052X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03053Q,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03053T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03054Q,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03054T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03055Q,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03055T,100000,1,25000,0.25,0.25,0.25,0.25,-0.01,2023-12-01
03056T,2000,1,3680,1.84,1.84,1.84,1.84,0.05,2023-12-01
03057T,942000,12,672190,0.66,0.74,0.65,0.74,0.02,2023-12-01
03058T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03059T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03060T,5000,1,16200,3.24,3.24,3.24,3.24,0.02,2023-12-01
03060X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03061T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03062T,204000,4,220500,1.1,1.1,1.04,1.04,-0.07,2023-12-01
03063T,24000,4,41970,1.76,1.77,1.74,1.77,0.0,2023-12-01
03064T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
030651,107000,9,427230,3.91,4.03,3.91,4.03,0.13,2023-12-01
03065T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03066T,1709000,4,478520,0.28,0.28,0.28,0.28,-0.02,2023-12-01
03067T,1000,1,1230,1.23,1.23,1.23,1.23,0.0,2023-12-01
03068T,44000,5,48120,1.12,1.12,1.08,1.09,-0.08,2023-12-01
03069T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03070T,27000,4,19730,0.75,0.75,0.73,0.73,-0.08,2023-12-01
03071T,100000,2,29000,0.29,0.29,0.29,0.29,-0.03,2023-12-01
03072T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03073T,20000,2,51800,2.58,2.6,2.58,2.6,0.0,2023-12-01
03074T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03074X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03075T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03075X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03076T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03077T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03078T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03079T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03080T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03081T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03081U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03082T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03082U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03083T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03083U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03084T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03084U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03085F,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03085T,10000,1,18300,1.83,1.83,1.83,1.83,-0.12,2023-12-01
03086F,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03086T,20000,1,29800,1.49,1.49,1.49,1.49,-0.14,2023-12-01
03087F,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03087T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03088F,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03088T,128000,3,64500,0.51,0.51,0.5,0.5,-0.03,2023-12-01
03089F,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03089T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03090F,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03090T,15000,2,6900,0.5,0.5,0.44,0.44,-0.07,2023-12-01
03091F,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03091T,200000,2,10000,0.05,0.05,0.05,0.05,0.0,2023-12-01
03092F,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03092T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03093F,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03093T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03093X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03094F,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03094T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03095F,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03095T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
030961,152000,5,376810,2.47,2.59,2.47,2.59,0.01,2023-12-01
03096F,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03096T,77000,8,71760,0.96,0.98,0.9,0.94,0.0,2023-12-01
030971,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03097F,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03097T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03098F,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03098T,2000,1,3660,1.83,1.83,1.83,1.83,0.0,2023-12-01
03099F,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03099T,60000,3,62300,1.04,1.04,1.02,1.02,-0.07,2023-12-01
03100T,190000,3,81800,0.43,0.44,0.43,0.44,-0.01,2023-12-01
03101T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03102T,3000,1,3390,1.13,1.13,1.13,1.13,0.0,2023-12-01
03103T,1000,1,1530,1.53,1.53,1.53,1.53,0.07,2023-12-01
03104T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03105T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
03106T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-01
