StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
00647L,98419,47,4845740,49.19,49.41,49.19,49.33,-0.43,2023-01-04
00648R,2163200,109,16493184,7.63,7.64,7.61,7.63,0.03,2023-01-04
00650L,17934602,2257,261807013,14.2,14.85,14.2,14.66,0.6,2023-01-04
00651R,3174009,475,26195882,8.36,8.4,8.18,8.23,-0.17,2023-01-04
00652,139003,746,4162073,30.0,30.02,29.87,29.92,-0.13,2023-01-04
00653L,109450,42,4955403,45.58,45.78,45.16,45.27,-0.55,2023-01-04
00654R,623000,51,4902890,7.86,7.91,7.85,7.91,0.07,2023-01-04
00655L,3215150,448,88770011,27.6,27.84,27.26,27.41,-0.03,2023-01-04
00656R,509000,22,4324100,8.5,8.54,8.48,8.51,-0.01,2023-01-04
00657,104907,914,3215661,30.66,30.71,30.6,30.6,-0.03,2023-01-04
00657K,200,2,1998,9.99,9.99,9.99,9.99,0.02,2023-01-04
00660,5081,651,144139,28.39,28.54,28.39,28.54,0.37,2023-01-04
00661,969,880,30959,0.0,0.0,0.0,0.0,0.0,2023-01-04
00662,193095,279,8320132,43.01,43.14,43.0,43.12,-0.19,2023-01-04
00663L,53000,6,4589100,86.45,86.7,86.35,86.6,0.05,2023-01-04
00664R,2172330,273,14438471,6.66,6.66,6.62,6.65,0.0,2023-01-04
00665L,27636204,2792,253521918,8.92,9.35,8.92,9.23,0.41,2023-01-04
00666R,875000,181,12573970,14.62,14.62,14.24,14.35,-0.33,2023-01-04
00668,7232,464,267286,37.0,37.02,36.98,36.99,-0.04,2023-01-04
00668K,200,2,2406,12.03,12.03,12.03,12.03,-0.02,2023-01-04
00669R,10259000,328,82549070,8.05,8.06,8.04,8.04,0.0,2023-01-04
00670L,2586580,1011,124452520,47.91,48.27,47.91,48.19,-0.49,2023-01-04
00671R,12457524,425,83235836,6.69,6.7,6.67,6.68,0.04,2023-01-04
00673R,23395510,2166,209350797,8.9,8.98,8.9,8.98,0.32,2023-01-04
00674R,1400361,186,17878670,12.78,12.8,12.73,12.74,-0.05,2023-01-04
00675L,652266,330,24605475,37.56,37.93,37.5,37.71,0.0,2023-01-04
00676R,2408298,212,8806666,3.66,3.67,3.64,3.66,0.01,2023-01-04
00678,368456,1043,9538536,25.88,25.9,25.87,25.9,-0.3,2023-01-04
00680L,12541781,1265,144258765,11.41,11.57,11.41,11.54,0.37,2023-01-04
00681R,520000,69,9605570,18.55,18.55,18.44,18.45,-0.35,2023-01-04
00682U,78237,41,1625834,20.78,20.8,20.76,20.78,0.18,2023-01-04
00683L,1458162,403,32112814,22.01,22.06,22.0,22.04,0.41,2023-01-04
00684R,8145,7,129606,15.9,15.95,15.89,15.95,-0.18,2023-01-04
00685L,72044,35,2411943,33.37,33.61,33.28,33.49,-0.02,2023-01-04
00686R,209000,27,827100,3.97,3.97,3.95,3.96,0.0,2023-01-04
00688L,873000,206,9934720,11.35,11.46,11.3,11.46,0.41,2023-01-04
00689R,427000,25,8221270,19.32,19.32,19.18,19.18,-0.37,2023-01-04
00690,271992,632,6795359,25.02,25.08,24.9,25.01,-0.01,2023-01-04
00692,1002949,1053,27030353,26.96,27.04,26.89,26.95,-0.05,2023-01-04
00693U,97300,47,2597520,26.86,26.86,26.66,26.72,-0.41,2023-01-04
00700,568869,638,7674310,13.25,13.62,13.25,13.53,0.28,2023-01-04
00701,1658246,930,36906396,22.2,22.31,22.2,22.29,-0.05,2023-01-04
00702,117904,927,2554918,21.66,21.69,21.64,21.69,0.07,2023-01-04
00703,360000,686,5956086,16.12,16.66,16.12,16.6,0.51,2023-01-04
00706L,3782053,565,39765604,10.52,10.57,10.47,10.52,-0.16,2023-01-04
00707R,147010,31,3436324,23.33,23.41,23.31,23.39,0.31,2023-01-04
00708L,977789,255,24811309,25.27,25.47,25.24,25.43,0.19,2023-01-04
00709,54711,437,1244450,22.75,22.79,22.75,22.79,0.0,2023-01-04
00710B,544906,121,9609344,17.63,17.65,17.62,17.62,0.0,2023-01-04
00711B,125690,380,2002078,15.94,15.94,15.91,15.93,0.03,2023-01-04
00712,2066524,1274,20443180,9.9,9.91,9.86,9.89,0.07,2023-01-04
00713,2647634,2204,97664807,36.8,36.98,36.8,36.93,-0.01,2023-01-04
00714,168706,159,3120049,18.46,18.51,18.46,18.49,0.01,2023-01-04
00715L,37119269,6055,539075930,14.7,14.71,14.4,14.41,-1.2,2023-01-04
00717,163547,771,2362465,14.41,14.47,14.41,14.45,0.12,2023-01-04
00728,2160820,701,47579472,22.0,22.08,21.95,22.02,0.0,2023-01-04
00730,221099,218,3766191,16.97,17.07,16.97,17.07,0.1,2023-01-04
00731,1048639,132,56157952,53.55,53.65,53.55,53.6,0.05,2023-01-04
00732,100000,4,4105000,41.05,41.05,41.05,41.05,0.01,2023-01-04
00733,121718,176,4239385,34.8,34.94,34.71,34.9,0.1,2023-01-04
00735,116239,817,2814232,24.1,24.26,24.1,24.26,0.2,2023-01-04
00736,113358,889,2214383,19.42,19.56,19.42,19.47,0.03,2023-01-04
00737,108503,113,2628630,24.16,24.25,24.16,24.24,0.07,2023-01-04
00738U,276042,90,6655384,24.17,24.18,24.02,24.14,-0.29,2023-01-04
00739,102109,273,2360271,23.12,23.18,23.02,23.04,-0.04,2023-01-04
00752,3413256,1181,64939682,18.66,19.2,18.66,19.06,0.55,2023-01-04
00753L,26105797,3935,309898009,11.51,12.1,11.5,12.01,0.65,2023-01-04
00757,301049,559,9913984,32.96,32.97,32.88,32.95,-0.32,2023-01-04
00762,31255,98,925139,29.62,29.68,29.6,29.67,0.03,2023-01-04
00763U,31010,18,750743,24.22,24.25,24.18,24.2,-0.54,2023-01-04
00770,1325097,1392,35815583,26.99,27.05,26.98,27.04,0.05,2023-01-04
00771,15666,171,252193,16.13,16.13,16.09,16.12,0.19,2023-01-04
00774B,4070,974,166171,41.17,41.17,41.1,41.1,0.0,2023-01-04
00774C,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
00775B,51689,522,1731726,33.53,33.53,33.51,33.51,0.36,2023-01-04
00783,143953,961,2941435,20.4,20.46,20.4,20.41,0.03,2023-01-04
00830,3536854,1653,79456025,22.48,22.51,22.42,22.49,-0.22,2023-01-04
00850,408608,492,11540900,28.28,28.34,28.18,28.22,-0.06,2023-01-04
00851,23363,325,514026,21.97,22.02,21.97,22.02,0.05,2023-01-04
00852L,640010,59,12211161,19.03,19.11,19.03,19.09,-0.06,2023-01-04
00861,179984,119,4648921,25.76,25.85,25.76,25.85,0.07,2023-01-04
00865B,101931,936,4095389,40.18,40.19,40.18,40.19,0.0,2023-01-04
00875,192861,87,4709903,24.42,24.44,24.4,24.42,0.05,2023-01-04
00876,134108,123,3214134,23.99,24.01,23.9,23.93,-0.15,2023-01-04
00878,21230742,9145,344292416,16.18,16.26,16.17,16.23,0.05,2023-01-04
00881,5701753,2374,77817975,13.65,13.69,13.6,13.65,-0.02,2023-01-04
00882,10092360,2989,123662131,12.08,12.32,12.07,12.29,0.23,2023-01-04
00885,35560656,5821,407019700,11.39,11.51,11.36,11.49,0.31,2023-01-04
00891,2171537,1007,24071357,11.06,11.13,11.03,11.07,0.0,2023-01-04
00892,1599714,506,16071643,10.02,10.08,9.99,10.04,0.0,2023-01-04
00893,14415129,4972,152700617,10.6,10.62,10.57,10.59,-0.19,2023-01-04
00894,573762,161,6661459,11.6,11.65,11.58,11.6,0.0,2023-01-04
00895,3202381,1344,36213947,11.27,11.33,11.27,11.32,-0.22,2023-01-04
00896,1035880,361,13475883,12.97,13.05,12.96,13.02,0.05,2023-01-04
00897,673167,164,5498695,8.14,8.19,8.14,8.18,-0.03,2023-01-04
00898,270596,182,1951704,7.24,7.24,7.21,7.23,-0.03,2023-01-04
00899,60454,136,1336343,22.22,22.22,22.06,22.11,-0.19,2023-01-04
00900,3188991,1873,33272343,10.46,10.48,10.4,10.42,-0.04,2023-01-04
00901,239609,182,2751650,11.47,11.51,11.46,11.46,-0.04,2023-01-04
00902,8357563,2845,100921531,12.19,12.19,12.04,12.04,-0.22,2023-01-04
00903,2052171,382,16251066,7.88,7.94,7.88,7.93,0.02,2023-01-04
00904,989268,221,10338676,10.44,10.49,10.39,10.44,0.0,2023-01-04
00905,544858,338,4553679,8.39,8.39,8.34,8.36,0.0,2023-01-04
00906,77170,22,683251,8.77,8.87,8.77,8.87,0.22,2023-01-04
00907,645308,265,9264624,14.32,14.38,14.32,14.37,0.04,2023-01-04
00908,899634,114,11991037,13.32,13.34,13.32,13.33,0.01,2023-01-04
00909,457273,118,6667055,14.57,14.6,14.56,14.59,-0.01,2023-01-04
00910,104361,74,1548569,14.81,14.84,14.81,14.83,0.06,2023-01-04
00911,102025,6,1458916,14.28,14.3,14.28,14.3,-0.11,2023-01-04
00912,854162,282,11628697,13.6,13.67,13.58,13.6,-0.04,2023-01-04
00913,83581,25,1181781,14.13,14.17,14.13,14.14,0.01,2023-01-04
00915,364550,218,5495655,15.12,15.12,15.06,15.1,-0.02,2023-01-04
00916,779495,565,10917151,14.03,14.04,13.99,14.01,-0.03,2023-01-04
00917,1014659,166,15099020,14.85,14.91,14.85,14.89,0.1,2023-01-04
00918,97396,70,1473264,15.11,15.16,15.05,15.06,-0.05,2023-01-04
00919,1427953,760,23583596,16.53,16.6,16.46,16.5,-0.03,2023-01-04
00920,837654,146,13516609,16.18,16.18,16.1,16.13,-0.15,2023-01-04
01001T,3070,4,48630,15.8,15.82,15.8,15.82,0.0,2023-01-04
01002T,81000,21,1455960,18.0,18.04,17.92,18.04,0.0,2023-01-04
01003T,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
01004T,86,3,1296,0.0,0.0,0.0,0.0,0.0,2023-01-04
01007T,11000,10,195170,17.77,17.77,17.73,17.73,-0.07,2023-01-04
01009T,2000,1,16720,8.36,8.36,8.36,8.36,0.07,2023-01-04
01010T,7000,3,72030,10.29,10.29,10.29,10.29,-0.06,2023-01-04
020000,2000,1,12720,6.36,6.36,6.36,6.36,0.0,2023-01-04
020002,1000,1,13550,13.55,13.55,13.55,13.55,0.3,2023-01-04
020007,1000,1,29310,29.31,29.31,29.31,29.31,0.0,2023-01-04
020011,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
020012,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
020015,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
020016,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
020018,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
020019,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
02001L,43000,5,356470,8.3,8.3,8.25,8.25,-0.04,2023-01-04
02001R,22000,3,68640,3.12,3.12,3.12,3.12,0.0,2023-01-04
02001S,30000,10,143930,4.79,4.8,4.79,4.8,0.01,2023-01-04
020020,25000,11,154190,6.17,6.17,6.15,6.16,-0.02,2023-01-04
020022,174000,21,881950,5.06,5.09,5.06,5.07,0.01,2023-01-04
020028,24000,11,117340,4.86,4.9,4.86,4.9,0.02,2023-01-04
020029,85000,16,369800,4.4,4.4,4.34,4.35,0.0,2023-01-04
020030,25000,1,93250,3.73,3.73,3.73,3.73,0.01,2023-01-04
020031,96000,14,322470,3.33,3.38,3.33,3.36,0.02,2023-01-04
020032,36000,9,175520,4.89,4.89,4.87,4.88,0.04,2023-01-04
020034,52000,7,208650,4.01,4.05,3.99,4.05,0.04,2023-01-04
030001,20000,3,48580,2.31,2.48,2.31,2.48,0.4,2023-01-04
030002,230000,11,121930,0.56,0.56,0.52,0.52,-0.04,2023-01-04
030003,10000,1,23100,2.31,2.31,2.31,2.31,-0.43,2023-01-04
030004,66000,4,183240,2.74,2.78,2.74,2.78,0.09,2023-01-04
030005,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030006,250000,4,110000,0.41,0.48,0.41,0.48,0.0,2023-01-04
030007,82000,4,38160,0.45,0.48,0.45,0.48,0.05,2023-01-04
030008,88000,7,41080,0.44,0.5,0.44,0.5,0.04,2023-01-04
030009,88000,5,44540,0.48,0.53,0.47,0.53,0.06,2023-01-04
030010,103000,3,65620,0.64,0.64,0.61,0.61,0.02,2023-01-04
030011,307000,4,272160,0.9,0.9,0.87,0.87,0.09,2023-01-04
030012,20000,4,19550,1.01,1.01,0.94,0.94,-0.05,2023-01-04
030013,329000,9,320800,0.9,1.0,0.9,0.98,0.1,2023-01-04
030014,32000,2,46940,1.46,1.57,1.46,1.57,0.31,2023-01-04
030015,7000,1,9730,1.39,1.39,1.39,1.39,0.12,2023-01-04
030016,14000,1,14980,1.07,1.07,1.07,1.07,-0.06,2023-01-04
030017,643000,11,438530,0.68,0.69,0.66,0.67,-0.04,2023-01-04
030018,76000,2,74440,0.97,0.99,0.97,0.99,0.04,2023-01-04
030019,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
03001P,1820000,47,994460,0.55,0.56,0.52,0.54,-0.03,2023-01-04
03001U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030020,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030021,40000,1,12000,0.3,0.3,0.3,0.3,0.0,2023-01-04
030022,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030023,50000,13,77470,1.5,1.59,1.5,1.53,-0.07,2023-01-04
030024,809000,38,992640,1.27,1.28,1.2,1.22,-0.05,2023-01-04
030025,1746000,66,2438040,1.37,1.57,1.34,1.35,-0.01,2023-01-04
030026,78000,1,45240,0.58,0.58,0.58,0.58,0.0,2023-01-04
030027,179000,4,235050,1.28,1.43,1.28,1.43,0.13,2023-01-04
030028,63000,3,30760,0.48,0.52,0.48,0.52,0.08,2023-01-04
030029,150000,2,344020,2.28,2.3,2.28,2.3,-0.12,2023-01-04
03002P,126000,3,62570,0.49,0.53,0.49,0.53,0.0,2023-01-04
03002U,7000,1,15540,2.22,2.22,2.22,2.22,-0.08,2023-01-04
030030,256000,10,188270,0.76,0.78,0.73,0.73,-0.15,2023-01-04
030031,20000,1,8000,0.4,0.4,0.4,0.4,0.0,2023-01-04
030032,135000,8,84200,0.61,0.64,0.57,0.58,-0.02,2023-01-04
030033,430000,13,197960,0.46,0.49,0.45,0.48,0.01,2023-01-04
030034,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030035,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030036,527000,7,393150,0.74,0.75,0.74,0.75,0.0,2023-01-04
030037,1033000,10,568350,0.55,0.56,0.55,0.56,0.04,2023-01-04
030038,21000,1,30240,1.44,1.44,1.44,1.44,0.0,2023-01-04
030039,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
03003P,11000,5,19340,1.82,1.82,1.71,1.78,-0.02,2023-01-04
03003U,12000,3,21930,1.84,1.84,1.81,1.81,-0.15,2023-01-04
030040,231000,39,969380,3.8,4.5,3.8,4.44,0.72,2023-01-04
030041,125000,15,144080,1.15,1.17,1.13,1.13,-0.07,2023-01-04
030042,2000,2,2460,1.22,1.24,1.22,1.24,0.04,2023-01-04
030043,63000,2,89460,1.42,1.42,1.42,1.42,0.0,2023-01-04
030044,369000,11,747190,2.01,2.08,2.0,2.0,-0.05,2023-01-04
030045,14000,4,25250,1.8,1.83,1.8,1.83,0.02,2023-01-04
030046,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030047,32000,1,33600,1.05,1.05,1.05,1.05,0.0,2023-01-04
030048,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030049,263000,37,483570,1.8,1.89,1.8,1.81,0.01,2023-01-04
03004P,24000,7,50940,2.15,2.15,2.06,2.13,0.02,2023-01-04
03004U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030050,380000,24,530290,1.44,1.44,1.25,1.26,-0.25,2023-01-04
030051,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030052,948000,15,1094980,1.1,1.2,1.1,1.19,0.07,2023-01-04
030053,11000,3,10140,0.9,0.94,0.9,0.94,0.07,2023-01-04
030054,1000,1,940,0.94,0.94,0.94,0.94,0.03,2023-01-04
030055,163000,14,312010,1.83,2.0,1.83,1.97,0.0,2023-01-04
030056,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030057,196000,5,188600,0.96,1.02,0.94,1.02,0.09,2023-01-04
030058,190000,15,312050,1.64,1.67,1.6,1.6,-0.1,2023-01-04
030059,174000,7,160500,0.92,0.93,0.9,0.91,0.06,2023-01-04
03005P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
03005U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
03005X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030060,480000,26,1339050,2.65,3.28,2.65,3.21,0.61,2023-01-04
030061,161000,3,89430,0.57,0.57,0.55,0.55,-0.02,2023-01-04
030062,130000,21,173200,1.22,1.45,1.22,1.4,0.23,2023-01-04
030063,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030064,323000,21,365660,1.13,1.2,1.11,1.12,-0.03,2023-01-04
030065,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030066,50000,1,25000,0.5,0.5,0.5,0.5,0.0,2023-01-04
030067,18000,1,15480,0.86,0.86,0.86,0.86,0.09,2023-01-04
030068,929000,22,928320,1.05,1.05,0.92,0.92,-0.12,2023-01-04
030069,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
03006P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
03006U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
03006X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030070,1852000,47,462260,0.27,0.27,0.24,0.27,-0.04,2023-01-04
030071,76000,4,52950,0.7,0.71,0.65,0.65,-0.03,2023-01-04
030072,1359000,24,998090,0.68,0.76,0.67,0.75,0.01,2023-01-04
030073,781000,36,943870,1.25,1.29,1.17,1.17,-0.08,2023-01-04
030074,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030075,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030076,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030077,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030078,594000,16,1009780,1.47,1.75,1.47,1.75,0.26,2023-01-04
030079,434000,17,348560,0.8,0.83,0.79,0.79,-0.05,2023-01-04
03007P,115000,2,121910,1.05,1.07,1.05,1.07,-0.03,2023-01-04
03007U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
03007X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030080,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030081,33000,8,47090,1.4,1.45,1.39,1.43,0.01,2023-01-04
030082,18000,3,65500,3.26,3.9,3.26,3.9,0.7,2023-01-04
030083,193000,6,117980,0.62,0.62,0.6,0.6,-0.02,2023-01-04
030084,81000,15,430670,4.97,5.8,4.97,5.8,0.88,2023-01-04
030085,93000,10,55490,0.62,0.62,0.57,0.6,-0.06,2023-01-04
030086,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030087,99000,9,123490,1.24,1.27,1.23,1.23,0.09,2023-01-04
030088,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030089,45000,6,84920,1.88,1.94,1.73,1.73,-0.16,2023-01-04
03008P,382000,13,477440,1.3,1.3,1.23,1.3,0.02,2023-01-04
03008U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030090,124000,4,113620,0.94,0.94,0.85,0.85,-0.15,2023-01-04
030091,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030092,141000,26,103650,0.7,0.76,0.7,0.73,0.07,2023-01-04
030093,128000,11,73590,0.61,0.64,0.57,0.58,-0.06,2023-01-04
030094,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030095,100000,2,58500,0.59,0.59,0.58,0.58,0.01,2023-01-04
030096,1444000,32,784060,0.56,0.57,0.54,0.56,0.01,2023-01-04
030097,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030098,4000,2,2840,0.72,0.72,0.7,0.7,-0.06,2023-01-04
030099,3000,1,1380,0.46,0.46,0.46,0.46,-0.02,2023-01-04
03009P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
03009U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030100,140000,3,304600,2.19,2.19,2.17,2.17,0.05,2023-01-04
030101,50000,1,59500,1.19,1.19,1.19,1.19,0.03,2023-01-04
030102,3000,1,3360,1.12,1.12,1.12,1.12,0.0,2023-01-04
030103,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030104,11000,1,8030,0.73,0.73,0.73,0.73,-0.03,2023-01-04
030105,20000,1,13000,0.65,0.65,0.65,0.65,0.0,2023-01-04
030106,85000,4,196350,2.31,2.34,2.3,2.3,-0.06,2023-01-04
030107,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030108,171000,10,264200,1.55,1.58,1.5,1.5,0.04,2023-01-04
030109,433000,13,240910,0.58,0.58,0.51,0.52,-0.13,2023-01-04
03010P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
03010U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
03010X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030110,30000,1,12600,0.42,0.42,0.42,0.42,0.0,2023-01-04
030111,46000,4,180260,4.05,4.11,3.76,3.76,-0.3,2023-01-04
030112,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030113,1000,1,1960,1.96,1.96,1.96,1.96,0.0,2023-01-04
030114,18000,2,20860,1.16,1.16,1.14,1.14,0.0,2023-01-04
030115,136000,6,187860,1.37,1.45,1.35,1.42,0.38,2023-01-04
030116,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030117,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030118,22000,3,34560,1.58,1.59,1.55,1.55,0.03,2023-01-04
030119,5000,1,2500,0.5,0.5,0.5,0.5,0.0,2023-01-04
03011P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
03011U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030120,350000,23,930720,2.58,2.73,2.46,2.46,0.01,2023-01-04
030121,81000,6,102430,1.21,1.39,1.21,1.32,0.25,2023-01-04
030122,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030123,576000,7,196890,0.33,0.36,0.33,0.36,0.01,2023-01-04
030124,94000,8,45440,0.48,0.49,0.47,0.47,0.03,2023-01-04
030125,152000,3,59260,0.38,0.39,0.38,0.39,0.09,2023-01-04
030126,105000,3,36800,0.35,0.36,0.35,0.36,0.01,2023-01-04
030127,41000,6,93460,2.31,2.33,2.11,2.11,-0.17,2023-01-04
030128,15000,6,74280,4.98,5.15,4.9,5.15,0.56,2023-01-04
030129,298000,33,1316560,4.07,4.53,4.07,4.46,0.38,2023-01-04
03012P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
03012U,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
03012X,1000,1,14200,14.2,14.2,14.2,14.2,0.0,2023-01-04
030130,170000,25,704450,3.85,4.28,3.85,4.25,0.44,2023-01-04
030131,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030132,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030133,18000,6,24500,1.5,1.5,1.18,1.19,0.0,2023-01-04
030134,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030135,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030136,24000,8,24060,0.99,1.03,0.99,1.0,-0.01,2023-01-04
030137,16000,4,16480,1.03,1.03,1.03,1.03,-0.01,2023-01-04
030138,4000,2,4190,1.07,1.07,1.04,1.04,-0.02,2023-01-04
030139,176000,9,390230,2.27,2.27,2.15,2.15,-0.09,2023-01-04
03013P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
03013U,20000,1,35800,1.79,1.79,1.79,1.79,0.0,2023-01-04
03013X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-04
030140,5000,2,6050,1.21,1.21,1.21,1.21,-0.2,2023-01-04
030141,150000,1,79500,0.53,0.53,0.53,0.53,0.0,2023-01-04
030142,10000,1,8000,0.8,0.8,0.8,0.8,0.02,2023-01-04
030143,170000,3,120600,0.68,0.73,0.68,0.73,0.0,2023-01-04
030144,100000,1,59000,0.59,0.59,0.59,0.59,0.02,2023-01-04
030145,700000,18,512080,0.78,0.78,0.72,0.72,-0.07,2023-01-04
030146,2000,1,1320,0.66,0.66,0.66,0.66,0.01,2023-01-04
030147,525000,25,740630,1.29,1.64,1.29,1.63,0.26,2023-01-04
030148,270000,30,345530,1.15,1.37,1.15,1.34,0.23,2023-01-04
030149,394000,24,609400,1.4,1.6,1.4,1.59,0.23,2023-01-04
03014P,304000,18,347710,1.31,1.31,1.06,1.08,-0.29,2023-01-04
