StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
03013X,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-05
030140,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-05
030141,150000,2,83500,0.56,0.56,0.55,0.55,0.02,2023-01-05
030142,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-05
030143,170000,4,126900,0.76,0.76,0.73,0.73,0.0,2023-01-05
030144,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-05
030145,650000,5,497800,0.77,0.77,0.71,0.71,-0.01,2023-01-05
030146,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-01-05
030147,144000,10,244160,1.72,1.76,1.58,1.67,0.04,2023-01-05
030148,206000,21,286000,1.42,1.43,1.33,1.35,0.01,2023-01-05
030149,49000,7,79320,1.67,1.67,1.58,1.58,-0.01,2023-01-05
03014P,397000,15,394800,0.97,1.07,0.97,1.04,-0.04,2023-01-05
