StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
707493,3000,1,1620,0.54,0.54,0.54,0.54,-0.01,2023-12-05
707494,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707495,23000,2,10320,0.45,0.45,0.44,0.44,-0.02,2023-12-05
707496,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707497,1517000,44,1736220,1.1,1.2,1.07,1.12,-0.09,2023-12-05
707498,259000,12,316950,1.31,1.41,1.13,1.21,-0.09,2023-12-05
707499,53000,5,49030,0.94,0.94,0.91,0.91,-0.21,2023-12-05
707500,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707501,920000,43,1130440,1.22,1.39,0.96,1.23,0.07,2023-12-05
707502,21000,2,10720,0.51,0.52,0.51,0.52,0.03,2023-12-05
707503,110000,2,109500,1.01,1.01,0.99,0.99,-0.15,2023-12-05
707504,80000,8,32800,0.41,0.41,0.41,0.41,-0.02,2023-12-05
707505,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707506,12000,1,13680,1.14,1.14,1.14,1.14,-0.13,2023-12-05
707507,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707508,220000,2,182600,0.83,0.83,0.83,0.83,-0.16,2023-12-05
707509,87000,8,102770,1.25,1.29,1.12,1.24,-0.26,2023-12-05
707510,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707511,60000,2,121500,1.95,2.04,1.95,2.04,-0.05,2023-12-05
707512,58000,4,209380,3.61,3.63,3.56,3.56,0.0,2023-12-05
707513,135000,9,474730,3.42,3.54,3.42,3.51,-0.04,2023-12-05
707514,226000,9,101620,0.5,0.5,0.42,0.44,-0.08,2023-12-05
707515,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707516,62000,1,35340,0.57,0.57,0.57,0.57,-0.08,2023-12-05
707517,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707518,416000,11,879660,2.21,2.21,2.01,2.01,-0.43,2023-12-05
707519,10000,1,8600,0.86,0.86,0.86,0.86,-0.08,2023-12-05
707520,83000,7,308930,3.7,3.85,3.58,3.85,-0.22,2023-12-05
707521,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707522,239000,7,387870,1.65,1.65,1.56,1.58,-0.09,2023-12-05
707523,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707524,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707525,35000,10,150560,4.22,4.49,4.22,4.41,0.16,2023-12-05
707526,65000,8,38700,0.63,0.64,0.54,0.54,-0.14,2023-12-05
707527,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707528,343000,13,455850,1.36,1.36,1.26,1.28,-0.17,2023-12-05
707529,10000,1,13900,1.39,1.39,1.39,1.39,-0.01,2023-12-05
707530,318000,17,534160,1.73,1.8,1.56,1.68,-0.07,2023-12-05
707531,10000,1,2800,0.28,0.28,0.28,0.28,-0.04,2023-12-05
707532,635000,28,836190,1.24,1.48,1.24,1.48,0.16,2023-12-05
707533,180000,4,65800,0.36,0.37,0.36,0.37,-0.07,2023-12-05
707534,274000,9,84310,0.33,0.34,0.29,0.3,-0.08,2023-12-05
707535,50000,5,5000,0.1,0.1,0.1,0.1,-0.01,2023-12-05
707536,6000,3,25460,3.98,4.36,3.98,4.36,0.06,2023-12-05
707537,434000,24,1842900,4.09,4.52,4.09,4.52,0.28,2023-12-05
707538,750000,25,753860,0.98,1.07,0.8,0.93,0.0,2023-12-05
707539,266000,8,255660,0.97,0.97,0.96,0.97,0.0,2023-12-05
707540,127000,8,136070,1.11,1.16,0.98,1.08,0.02,2023-12-05
707541,149000,6,290100,1.98,1.98,1.93,1.94,-0.2,2023-12-05
707542,45000,8,87560,1.96,1.98,1.88,1.88,-0.25,2023-12-05
707543,90000,11,78900,0.93,0.93,0.85,0.85,-0.11,2023-12-05
707544,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707545,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707546,290000,2,88200,0.33,0.33,0.3,0.3,-0.05,2023-12-05
707547,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707548,107000,11,302490,2.84,2.89,2.71,2.84,0.26,2023-12-05
707549,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707550,153000,4,125460,0.83,0.83,0.8,0.82,-0.09,2023-12-05
707551,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707552,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707553,5000,1,12700,2.54,2.54,2.54,2.54,-0.35,2023-12-05
707554,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-12-05
707555,194000,5,245780,1.43,1.43,1.25,1.27,-0.12,2023-12-05
